# experiment=time_to_quality engine=helix-f3270d5 date=20260808-032642
# suite=tests/data/stockfish-bench-all.epd nmp=on reps=3 positions=309
fen_id,fen,budget_ms,rep,nmp,bestmove,completed_depth,nodes,time_ms,stop_reason
157,3kb3/6R1/4p1P1/2P5/2P2KN1/8/8/2r5 w - - 3 55,1000,1,on,g4e5,10,1556480,949,hard_time
157,3kb3/6R1/4p1P1/2P5/2P2KN1/8/8/2r5 w - - 3 55,1000,2,on,g4e5,10,1518592,950,hard_time
157,3kb3/6R1/4p1P1/2P5/2P2KN1/8/8/2r5 w - - 3 55,2000,0,on,g4e5,11,2770944,1900,hard_time
157,3kb3/6R1/4p1P1/2P5/2P2KN1/8/8/2r5 w - - 3 55,2000,1,on,g4e5,11,2847744,1899,hard_time
157,3kb3/6R1/4p1P1/2P5/2P2KN1/8/8/2r5 w - - 3 55,2000,2,on,g4e5,11,2820096,1900,hard_time
157,3kb3/6R1/4p1P1/2P5/2P2KN1/8/8/2r5 w - - 3 55,5000,0,on,g4e5,12,7030784,4749,hard_time
157,3kb3/6R1/4p1P1/2P5/2P2KN1/8/8/2r5 w - - 3 55,5000,1,on,g4e5,12,7128064,4750,hard_time
157,3kb3/6R1/4p1P1/2P5/2P2KN1/8/8/2r5 w - - 3 55,5000,2,on,g4e5,12,7021568,4749,hard_time
158,3kb3/6R1/4p1P1/2P1N3/2P2K2/8/8/5r2 w - - 5 56,10,0,on,f4e3,5,15360,9,hard_time
158,3kb3/6R1/4p1P1/2P1N3/2P2K2/8/8/5r2 w - - 5 56,10,1,on,f4e3,5,14336,8,hard_time
158,3kb3/6R1/4p1P1/2P1N3/2P2K2/8/8/5r2 w - - 5 56,10,2,on,f4e3,5,15360,9,hard_time
158,3kb3/6R1/4p1P1/2P1N3/2P2K2/8/8/5r2 w - - 5 56,25,0,on,f4e3,7,33860,21,soft_time
158,3kb3/6R1/4p1P1/2P1N3/2P2K2/8/8/5r2 w - - 5 56,25,1,on,f4e3,7,33860,21,soft_time
158,3kb3/6R1/4p1P1/2P1N3/2P2K2/8/8/5r2 w - - 5 56,25,2,on,f4e3,7,33860,20,soft_time
158,3kb3/6R1/4p1P1/2P1N3/2P2K2/8/8/5r2 w - - 5 56,50,0,on,f4e3,8,63135,41,soft_time
158,3kb3/6R1/4p1P1/2P1N3/2P2K2/8/8/5r2 w - - 5 56,50,1,on,f4e3,8,63135,41,soft_time
158,3kb3/6R1/4p1P1/2P1N3/2P2K2/8/8/5r2 w - - 5 56,50,2,on,f4e3,8,63135,41,soft_time
158,3kb3/6R1/4p1P1/2P1N3/2P2K2/8/8/5r2 w - - 5 56,100,0,on,f4e3,8,139264,95,hard_time
158,3kb3/6R1/4p1P1/2P1N3/2P2K2/8/8/5r2 w - - 5 56,100,1,on,f4e3,8,137216,94,hard_time
158,3kb3/6R1/4p1P1/2P1N3/2P2K2/8/8/5r2 w - - 5 56,100,2,on,f4e3,8,137216,94,hard_time
158,3kb3/6R1/4p1P1/2P1N3/2P2K2/8/8/5r2 w - - 5 56,250,0,on,f4e3,9,359424,236,hard_time
158,3kb3/6R1/4p1P1/2P1N3/2P2K2/8/8/5r2 w - - 5 56,250,1,on,f4e3,9,361472,236,hard_time
158,3kb3/6R1/4p1P1/2P1N3/2P2K2/8/8/5r2 w - - 5 56,250,2,on,f4e3,9,362496,236,hard_time
158,3kb3/6R1/4p1P1/2P1N3/2P2K2/8/8/5r2 w - - 5 56,500,0,on,f4e3,10,741376,475,hard_time
158,3kb3/6R1/4p1P1/2P1N3/2P2K2/8/8/5r2 w - - 5 56,500,1,on,f4e3,10,753664,475,hard_time
158,3kb3/6R1/4p1P1/2P1N3/2P2K2/8/8/5r2 w - - 5 56,500,2,on,f4e3,10,751616,475,hard_time
158,3kb3/6R1/4p1P1/2P1N3/2P2K2/8/8/5r2 w - - 5 56,1000,0,on,f4e3,11,1462272,950,hard_time
158,3kb3/6R1/4p1P1/2P1N3/2P2K2/8/8/5r2 w - - 5 56,1000,1,on,f4e3,11,1476608,949,hard_time
158,3kb3/6R1/4p1P1/2P1N3/2P2K2/8/8/5r2 w - - 5 56,1000,2,on,f4e3,11,1471488,951,hard_time
158,3kb3/6R1/4p1P1/2P1N3/2P2K2/8/8/5r2 w - - 5 56,2000,0,on,f4e3,12,2903040,1899,hard_time
158,3kb3/6R1/4p1P1/2P1N3/2P2K2/8/8/5r2 w - - 5 56,2000,1,on,f4e3,12,2921472,1902,hard_time
158,3kb3/6R1/4p1P1/2P1N3/2P2K2/8/8/5r2 w - - 5 56,2000,2,on,f4e3,12,2909184,1899,hard_time
158,3kb3/6R1/4p1P1/2P1N3/2P2K2/8/8/5r2 w - - 5 56,5000,0,on,f4e3,12,6880256,4750,hard_time
158,3kb3/6R1/4p1P1/2P1N3/2P2K2/8/8/5r2 w - - 5 56,5000,1,on,f4e3,12,6823936,4750,hard_time
158,3kb3/6R1/4p1P1/2P1N3/2P2K2/8/8/5r2 w - - 5 56,5000,2,on,f4e3,12,6799360,4749,hard_time
159,3kb3/6R1/4p1P1/2P1N3/2P5/4K3/8/4r3 w - - 7 57,10,0,on,e3d4,6,13000,8,soft_time
159,3kb3/6R1/4p1P1/2P1N3/2P5/4K3/8/4r3 w - - 7 57,10,1,on,e3d4,6,13000,8,soft_time
159,3kb3/6R1/4p1P1/2P1N3/2P5/4K3/8/4r3 w - - 7 57,10,2,on,e3d4,6,13000,8,soft_time
159,3kb3/6R1/4p1P1/2P1N3/2P5/4K3/8/4r3 w - - 7 57,25,0,on,e3d4,7,24650,16,soft_time
159,3kb3/6R1/4p1P1/2P1N3/2P5/4K3/8/4r3 w - - 7 57,25,1,on,e3d4,7,24650,16,soft_time
159,3kb3/6R1/4p1P1/2P1N3/2P5/4K3/8/4r3 w - - 7 57,25,2,on,e3d4,7,35840,23,hard_time
159,3kb3/6R1/4p1P1/2P1N3/2P5/4K3/8/4r3 w - - 7 57,50,0,on,e3d4,8,74752,49,hard_time
159,3kb3/6R1/4p1P1/2P1N3/2P5/4K3/8/4r3 w - - 7 57,50,1,on,e3d4,8,74752,48,hard_time
159,3kb3/6R1/4p1P1/2P1N3/2P5/4K3/8/4r3 w - - 7 57,50,2,on,e3d4,8,74752,48,hard_time
159,3kb3/6R1/4p1P1/2P1N3/2P5/4K3/8/4r3 w - - 7 57,100,0,on,e3d4,9,147456,95,hard_time
159,3kb3/6R1/4p1P1/2P1N3/2P5/4K3/8/4r3 w - - 7 57,100,1,on,e3d4,9,148480,95,hard_time
159,3kb3/6R1/4p1P1/2P1N3/2P5/4K3/8/4r3 w - - 7 57,100,2,on,e3d4,9,147456,95,hard_time
159,3kb3/6R1/4p1P1/2P1N3/2P5/4K3/8/4r3 w - - 7 57,250,0,on,e3d4,10,375808,236,hard_time
159,3kb3/6R1/4p1P1/2P1N3/2P5/4K3/8/4r3 w - - 7 57,250,1,on,e3d4,10,378880,237,hard_time
159,3kb3/6R1/4p1P1/2P1N3/2P5/4K3/8/4r3 w - - 7 57,250,2,on,e3d4,10,370688,236,hard_time
159,3kb3/6R1/4p1P1/2P1N3/2P5/4K3/8/4r3 w - - 7 57,500,0,on,e3d4,11,732160,475,hard_time
159,3kb3/6R1/4p1P1/2P1N3/2P5/4K3/8/4r3 w - - 7 57,500,1,on,e3d4,11,730112,475,hard_time
159,3kb3/6R1/4p1P1/2P1N3/2P5/4K3/8/4r3 w - - 7 57,500,2,on,e3d4,11,738304,475,hard_time
159,3kb3/6R1/4p1P1/2P1N3/2P5/4K3/8/4r3 w - - 7 57,1000,0,on,e3d4,12,1598464,950,hard_time
159,3kb3/6R1/4p1P1/2P1N3/2P5/4K3/8/4r3 w - - 7 57,1000,1,on,e3d4,12,1593344,949,hard_time
159,3kb3/6R1/4p1P1/2P1N3/2P5/4K3/8/4r3 w - - 7 57,1000,2,on,e3d4,12,1600512,949,hard_time
159,3kb3/6R1/4p1P1/2P1N3/2P5/4K3/8/4r3 w - - 7 57,2000,0,on,e3d4,13,3106816,1900,hard_time
159,3kb3/6R1/4p1P1/2P1N3/2P5/4K3/8/4r3 w - - 7 57,2000,1,on,e3d4,13,3147776,1900,hard_time
159,3kb3/6R1/4p1P1/2P1N3/2P5/4K3/8/4r3 w - - 7 57,2000,2,on,e3d4,13,3086336,1899,hard_time
159,3kb3/6R1/4p1P1/2P1N3/2P5/4K3/8/4r3 w - - 7 57,5000,0,on,e3d4,13,7213056,4750,hard_time
159,3kb3/6R1/4p1P1/2P1N3/2P5/4K3/8/4r3 w - - 7 57,5000,1,on,e3d4,13,7201792,4750,hard_time
159,3kb3/6R1/4p1P1/2P1N3/2P5/4K3/8/4r3 w - - 7 57,5000,2,on,e3d4,13,7285760,4750,hard_time
160,rnbq1rk1/ppp1npb1/4p1p1/3P3p/3PP3/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 8,10,0,on,e6d5,4,15360,8,hard_time
160,rnbq1rk1/ppp1npb1/4p1p1/3P3p/3PP3/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 8,10,1,on,e6d5,4,15360,8,hard_time
160,rnbq1rk1/ppp1npb1/4p1p1/3P3p/3PP3/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 8,10,2,on,e6d5,4,14336,8,hard_time
160,rnbq1rk1/ppp1npb1/4p1p1/3P3p/3PP3/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 8,25,0,on,e6d5,4,39936,24,hard_time
160,rnbq1rk1/ppp1npb1/4p1p1/3P3p/3PP3/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 8,25,1,on,e6d5,4,39936,24,hard_time
160,rnbq1rk1/ppp1npb1/4p1p1/3P3p/3PP3/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 8,25,2,on,e6d5,4,39936,24,hard_time
160,rnbq1rk1/ppp1npb1/4p1p1/3P3p/3PP3/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 8,50,0,on,e6d5,5,70656,46,hard_time
160,rnbq1rk1/ppp1npb1/4p1p1/3P3p/3PP3/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 8,50,1,on,e6d5,5,70656,46,hard_time
160,rnbq1rk1/ppp1npb1/4p1p1/3P3p/3PP3/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 8,50,2,on,e6d5,5,70656,47,hard_time
160,rnbq1rk1/ppp1npb1/4p1p1/3P3p/3PP3/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 8,100,0,on,e6d5,5,151552,94,hard_time
160,rnbq1rk1/ppp1npb1/4p1p1/3P3p/3PP3/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 8,100,1,on,e6d5,6,151724,93,soft_time
160,rnbq1rk1/ppp1npb1/4p1p1/3P3p/3PP3/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 8,100,2,on,e6d5,6,151724,94,soft_time
160,rnbq1rk1/ppp1npb1/4p1p1/3P3p/3PP3/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 8,250,0,on,e6d5,6,340992,237,hard_time
160,rnbq1rk1/ppp1npb1/4p1p1/3P3p/3PP3/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 8,250,1,on,e6d5,6,340992,236,hard_time
160,rnbq1rk1/ppp1npb1/4p1p1/3P3p/3PP3/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 8,250,2,on,e6d5,6,342016,237,hard_time
160,rnbq1rk1/ppp1npb1/4p1p1/3P3p/3PP3/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 8,500,0,on,e6d5,7,830464,475,hard_time
160,rnbq1rk1/ppp1npb1/4p1p1/3P3p/3PP3/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 8,500,1,on,e6d5,7,849920,474,hard_time
160,rnbq1rk1/ppp1npb1/4p1p1/3P3p/3PP3/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 8,500,2,on,e6d5,7,830464,474,hard_time
160,rnbq1rk1/ppp1npb1/4p1p1/3P3p/3PP3/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 8,1000,0,on,e6d5,8,1337718,788,soft_time
160,rnbq1rk1/ppp1npb1/4p1p1/3P3p/3PP3/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 8,1000,1,on,e6d5,8,1337718,793,soft_time
160,rnbq1rk1/ppp1npb1/4p1p1/3P3p/3PP3/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 8,1000,2,on,e6d5,8,1337718,768,soft_time
160,rnbq1rk1/ppp1npb1/4p1p1/3P3p/3PP3/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 8,2000,0,on,e6d5,8,2891776,1900,hard_time
160,rnbq1rk1/ppp1npb1/4p1p1/3P3p/3PP3/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 8,2000,1,on,e6d5,8,2924544,1900,hard_time
160,rnbq1rk1/ppp1npb1/4p1p1/3P3p/3PP3/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 8,2000,2,on,e6d5,8,2874368,1900,hard_time
160,rnbq1rk1/ppp1npb1/4p1p1/3P3p/3PP3/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 8,5000,0,on,e6d5,9,7216128,4750,hard_time
160,rnbq1rk1/ppp1npb1/4p1p1/3P3p/3PP3/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 8,5000,1,on,e6d5,9,7317504,4749,hard_time
160,rnbq1rk1/ppp1npb1/4p1p1/3P3p/3PP3/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 8,5000,2,on,e6d5,9,7195648,4750,hard_time
161,rnbq1rk1/ppp1npb1/6p1/3pP2p/3P4/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 9,10,0,on,b8c6,3,12288,9,hard_time
161,rnbq1rk1/ppp1npb1/6p1/3pP2p/3P4/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 9,10,1,on,b8c6,3,11264,8,hard_time
161,rnbq1rk1/ppp1npb1/6p1/3pP2p/3P4/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 9,10,2,on,b8c6,3,12288,9,hard_time
161,rnbq1rk1/ppp1npb1/6p1/3pP2p/3P4/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 9,25,0,on,b8c6,4,28672,23,hard_time
161,rnbq1rk1/ppp1npb1/6p1/3pP2p/3P4/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 9,25,1,on,b8c6,4,28672,23,hard_time
161,rnbq1rk1/ppp1npb1/6p1/3pP2p/3P4/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 9,25,2,on,b8c6,4,25600,22,hard_time
161,rnbq1rk1/ppp1npb1/6p1/3pP2p/3P4/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 9,50,0,on,b8c6,5,58264,35,soft_time
161,rnbq1rk1/ppp1npb1/6p1/3pP2p/3P4/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 9,50,1,on,b8c6,5,58264,36,soft_time
161,rnbq1rk1/ppp1npb1/6p1/3pP2p/3P4/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 9,50,2,on,b8c6,5,58264,36,soft_time
161,rnbq1rk1/ppp1npb1/6p1/3pP2p/3P4/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 9,100,0,on,b8c6,5,149504,96,hard_time
161,rnbq1rk1/ppp1npb1/6p1/3pP2p/3P4/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 9,100,1,on,b8c6,5,149504,96,hard_time
161,rnbq1rk1/ppp1npb1/6p1/3pP2p/3P4/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 9,100,2,on,b8c6,5,146432,94,hard_time
161,rnbq1rk1/ppp1npb1/6p1/3pP2p/3P4/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 9,250,0,on,c8e6,6,272003,184,soft_time
161,rnbq1rk1/ppp1npb1/6p1/3pP2p/3P4/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 9,250,1,on,c8e6,6,272003,184,soft_time
161,rnbq1rk1/ppp1npb1/6p1/3pP2p/3P4/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 9,250,2,on,c8e6,6,272003,184,soft_time
161,rnbq1rk1/ppp1npb1/6p1/3pP2p/3P4/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 9,500,0,on,c8e6,7,788694,474,soft_time
161,rnbq1rk1/ppp1npb1/6p1/3pP2p/3P4/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 9,500,1,on,c8e6,6,775168,474,hard_time
161,rnbq1rk1/ppp1npb1/6p1/3pP2p/3P4/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 9,500,2,on,c8e6,6,765952,474,hard_time
161,rnbq1rk1/ppp1npb1/6p1/3pP2p/3P4/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 9,1000,0,on,c8e6,7,1537024,949,hard_time
161,rnbq1rk1/ppp1npb1/6p1/3pP2p/3P4/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 9,1000,1,on,c8e6,7,1549312,950,hard_time
161,rnbq1rk1/ppp1npb1/6p1/3pP2p/3P4/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 9,1000,2,on,c8e6,7,1566720,949,hard_time
161,rnbq1rk1/ppp1npb1/6p1/3pP2p/3P4/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 9,2000,0,on,c8e6,8,2662904,1679,soft_time
161,rnbq1rk1/ppp1npb1/6p1/3pP2p/3P4/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 9,2000,1,on,c8e6,8,2662904,1655,soft_time
161,rnbq1rk1/ppp1npb1/6p1/3pP2p/3P4/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 9,2000,2,on,c8e6,8,2662904,1662,soft_time
161,rnbq1rk1/ppp1npb1/6p1/3pP2p/3P4/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 9,5000,0,on,c8e6,8,6520832,4749,hard_time
161,rnbq1rk1/ppp1npb1/6p1/3pP2p/3P4/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 9,5000,1,on,c8e6,8,6550528,4750,hard_time
161,rnbq1rk1/ppp1npb1/6p1/3pP2p/3P4/2N2N2/PP2BPPP/R1BQ1RK1 b - - 0 9,5000,2,on,c8e6,8,6488064,4750,hard_time
162,rn1q1rk1/ppp1npb1/6p1/3pP2p/3P2b1/2N2N2/PP2BPPP/R1BQR1K1 b - - 2 10,10,0,on,b8c6,3,10240,8,hard_time
162,rn1q1rk1/ppp1npb1/6p1/3pP2p/3P2b1/2N2N2/PP2BPPP/R1BQR1K1 b - - 2 10,10,1,on,b8c6,3,10240,8,hard_time
162,rn1q1rk1/ppp1npb1/6p1/3pP2p/3P2b1/2N2N2/PP2BPPP/R1BQR1K1 b - - 2 10,10,2,on,b8c6,3,10240,9,hard_time
162,rn1q1rk1/ppp1npb1/6p1/3pP2p/3P2b1/2N2N2/PP2BPPP/R1BQR1K1 b - - 2 10,25,0,on,b8c6,3,25600,22,hard_time
162,rn1q1rk1/ppp1npb1/6p1/3pP2p/3P2b1/2N2N2/PP2BPPP/R1BQR1K1 b - - 2 10,25,1,on,b8c6,3,25600,22,hard_time
162,rn1q1rk1/ppp1npb1/6p1/3pP2p/3P2b1/2N2N2/PP2BPPP/R1BQR1K1 b - - 2 10,25,2,on,b8c6,3,27648,24,hard_time
162,rn1q1rk1/ppp1npb1/6p1/3pP2p/3P2b1/2N2N2/PP2BPPP/R1BQR1K1 b - - 2 10,50,0,on,b8c6,4,60416,46,hard_time
162,rn1q1rk1/ppp1npb1/6p1/3pP2p/3P2b1/2N2N2/PP2BPPP/R1BQR1K1 b - - 2 10,50,1,on,b8c6,4,62464,47,hard_time
162,rn1q1rk1/ppp1npb1/6p1/3pP2p/3P2b1/2N2N2/PP2BPPP/R1BQR1K1 b - - 2 10,50,2,on,b8c6,4,60416,47,hard_time
162,rn1q1rk1/ppp1npb1/6p1/3pP2p/3P2b1/2N2N2/PP2BPPP/R1BQR1K1 b - - 2 10,100,0,on,b8c6,5,117760,95,hard_time
162,rn1q1rk1/ppp1npb1/6p1/3pP2p/3P2b1/2N2N2/PP2BPPP/R1BQR1K1 b - - 2 10,100,1,on,b8c6,5,118784,95,hard_time
162,rn1q1rk1/ppp1npb1/6p1/3pP2p/3P2b1/2N2N2/PP2BPPP/R1BQR1K1 b - - 2 10,100,2,on,b8c6,5,117760,95,hard_time
162,rn1q1rk1/ppp1npb1/6p1/3pP2p/3P2b1/2N2N2/PP2BPPP/R1BQR1K1 b - - 2 10,250,0,on,b8c6,5,329728,236,hard_time
162,rn1q1rk1/ppp1npb1/6p1/3pP2p/3P2b1/2N2N2/PP2BPPP/R1BQR1K1 b - - 2 10,250,1,on,b8c6,5,330752,236,hard_time
162,rn1q1rk1/ppp1npb1/6p1/3pP2p/3P2b1/2N2N2/PP2BPPP/R1BQR1K1 b - - 2 10,250,2,on,b8c6,5,330752,236,hard_time
162,rn1q1rk1/ppp1npb1/6p1/3pP2p/3P2b1/2N2N2/PP2BPPP/R1BQR1K1 b - - 2 10,500,0,on,g4e6,6,542621,397,soft_time
162,rn1q1rk1/ppp1npb1/6p1/3pP2p/3P2b1/2N2N2/PP2BPPP/R1BQR1K1 b - - 2 10,500,1,on,g4e6,6,542621,397,soft_time
162,rn1q1rk1/ppp1npb1/6p1/3pP2p/3P2b1/2N2N2/PP2BPPP/R1BQR1K1 b - - 2 10,500,2,on,g4e6,6,542621,400,soft_time
162,rn1q1rk1/ppp1npb1/6p1/3pP2p/3P2b1/2N2N2/PP2BPPP/R1BQR1K1 b - - 2 10,1000,0,on,g4e6,6,1394688,950,hard_time
162,rn1q1rk1/ppp1npb1/6p1/3pP2p/3P2b1/2N2N2/PP2BPPP/R1BQR1K1 b - - 2 10,1000,1,on,g4e6,6,1444864,950,hard_time
162,rn1q1rk1/ppp1npb1/6p1/3pP2p/3P2b1/2N2N2/PP2BPPP/R1BQR1K1 b - - 2 10,1000,2,on,g4e6,6,1440768,950,hard_time
162,rn1q1rk1/ppp1npb1/6p1/3pP2p/3P2b1/2N2N2/PP2BPPP/R1BQR1K1 b - - 2 10,2000,0,on,g4e6,7,2946048,1901,hard_time
162,rn1q1rk1/ppp1npb1/6p1/3pP2p/3P2b1/2N2N2/PP2BPPP/R1BQR1K1 b - - 2 10,2000,1,on,g4e6,7,3025920,1899,hard_time
162,rn1q1rk1/ppp1npb1/6p1/3pP2p/3P2b1/2N2N2/PP2BPPP/R1BQR1K1 b - - 2 10,2000,2,on,g4e6,7,2956288,1900,hard_time
162,rn1q1rk1/ppp1npb1/6p1/3pP2p/3P2b1/2N2N2/PP2BPPP/R1BQR1K1 b - - 2 10,5000,0,on,g4e6,7,7228416,4749,hard_time
162,rn1q1rk1/ppp1npb1/6p1/3pP2p/3P2b1/2N2N2/PP2BPPP/R1BQR1K1 b - - 2 10,5000,1,on,g4e6,7,7155712,4749,hard_time
162,rn1q1rk1/ppp1npb1/6p1/3pP2p/3P2b1/2N2N2/PP2BPPP/R1BQR1K1 b - - 2 10,5000,2,on,g4e6,7,7151616,4749,hard_time
163,r2q1rk1/ppp1npb1/2n3p1/3pP2p/3P2bN/2N5/PP2BPPP/R1BQR1K1 b - - 4 11,10,0,on,g4e2,3,13312,9,hard_time
163,r2q1rk1/ppp1npb1/2n3p1/3pP2p/3P2bN/2N5/PP2BPPP/R1BQR1K1 b - - 4 11,10,1,on,g4e2,3,12288,8,hard_time
163,r2q1rk1/ppp1npb1/2n3p1/3pP2p/3P2bN/2N5/PP2BPPP/R1BQR1K1 b - - 4 11,10,2,on,g4e2,3,13312,9,hard_time
163,r2q1rk1/ppp1npb1/2n3p1/3pP2p/3P2bN/2N5/PP2BPPP/R1BQR1K1 b - - 4 11,25,0,on,g4e2,4,34816,23,hard_time
163,r2q1rk1/ppp1npb1/2n3p1/3pP2p/3P2bN/2N5/PP2BPPP/R1BQR1K1 b - - 4 11,25,1,on,g4e2,4,34816,24,hard_time
163,r2q1rk1/ppp1npb1/2n3p1/3pP2p/3P2bN/2N5/PP2BPPP/R1BQR1K1 b - - 4 11,25,2,on,g4e2,4,34816,23,hard_time
163,r2q1rk1/ppp1npb1/2n3p1/3pP2p/3P2bN/2N5/PP2BPPP/R1BQR1K1 b - - 4 11,50,0,on,g4e2,4,78848,47,hard_time
163,r2q1rk1/ppp1npb1/2n3p1/3pP2p/3P2bN/2N5/PP2BPPP/R1BQR1K1 b - - 4 11,50,1,on,g4e2,4,76800,46,hard_time
163,r2q1rk1/ppp1npb1/2n3p1/3pP2p/3P2bN/2N5/PP2BPPP/R1BQR1K1 b - - 4 11,50,2,on,g4e2,4,75776,47,hard_time
163,r2q1rk1/ppp1npb1/2n3p1/3pP2p/3P2bN/2N5/PP2BPPP/R1BQR1K1 b - - 4 11,100,0,on,g4e2,5,142336,95,hard_time
163,r2q1rk1/ppp1npb1/2n3p1/3pP2p/3P2bN/2N5/PP2BPPP/R1BQR1K1 b - - 4 11,100,1,on,g4e2,5,143360,94,hard_time
163,r2q1rk1/ppp1npb1/2n3p1/3pP2p/3P2bN/2N5/PP2BPPP/R1BQR1K1 b - - 4 11,100,2,on,g4e2,5,142336,95,hard_time
163,r2q1rk1/ppp1npb1/2n3p1/3pP2p/3P2bN/2N5/PP2BPPP/R1BQR1K1 b - - 4 11,250,0,on,g4e2,5,293888,236,hard_time
163,r2q1rk1/ppp1npb1/2n3p1/3pP2p/3P2bN/2N5/PP2BPPP/R1BQR1K1 b - - 4 11,250,1,on,g4e2,5,294912,237,hard_time
163,r2q1rk1/ppp1npb1/2n3p1/3pP2p/3P2bN/2N5/PP2BPPP/R1BQR1K1 b - - 4 11,250,2,on,g4e2,5,296960,237,hard_time
163,r2q1rk1/ppp1npb1/2n3p1/3pP2p/3P2bN/2N5/PP2BPPP/R1BQR1K1 b - - 4 11,500,0,on,g4e2,6,681984,474,hard_time
163,r2q1rk1/ppp1npb1/2n3p1/3pP2p/3P2bN/2N5/PP2BPPP/R1BQR1K1 b - - 4 11,500,1,on,g4e2,6,681984,475,hard_time
163,r2q1rk1/ppp1npb1/2n3p1/3pP2p/3P2bN/2N5/PP2BPPP/R1BQR1K1 b - - 4 11,500,2,on,g4e2,6,684032,474,hard_time
163,r2q1rk1/ppp1npb1/2n3p1/3pP2p/3P2bN/2N5/PP2BPPP/R1BQR1K1 b - - 4 11,1000,0,on,g4e2,7,1378541,857,soft_time
163,r2q1rk1/ppp1npb1/2n3p1/3pP2p/3P2bN/2N5/PP2BPPP/R1BQR1K1 b - - 4 11,1000,1,on,g4e2,7,1378541,847,soft_time
163,r2q1rk1/ppp1npb1/2n3p1/3pP2p/3P2bN/2N5/PP2BPPP/R1BQR1K1 b - - 4 11,1000,2,on,g4e2,7,1378541,842,soft_time
163,r2q1rk1/ppp1npb1/2n3p1/3pP2p/3P2bN/2N5/PP2BPPP/R1BQR1K1 b - - 4 11,2000,0,on,g4e2,7,2769920,1899,hard_time
163,r2q1rk1/ppp1npb1/2n3p1/3pP2p/3P2bN/2N5/PP2BPPP/R1BQR1K1 b - - 4 11,2000,1,on,g4e2,7,2814976,1900,hard_time
163,r2q1rk1/ppp1npb1/2n3p1/3pP2p/3P2bN/2N5/PP2BPPP/R1BQR1K1 b - - 4 11,2000,2,on,g4e2,7,2753536,1900,hard_time
163,r2q1rk1/ppp1npb1/2n3p1/3pP2p/3P2bN/2N5/PP2BPPP/R1BQR1K1 b - - 4 11,5000,0,on,g4e2,8,5115703,3941,soft_time
163,r2q1rk1/ppp1npb1/2n3p1/3pP2p/3P2bN/2N5/PP2BPPP/R1BQR1K1 b - - 4 11,5000,1,on,g4e2,8,5115703,3953,soft_time
