# experiment=depth_vs_time engine=helix-f3270d5 date=20260808-025921
# suite=tests/data/stockfish-bench-all.epd pvs=on nmp=off reps=3 positions=309
fen_id,budget_ms,rep,pvs,nmp,completed_depth,seldepth,nodes,qnodes,researches,null_cutoffs,tt_probes,tt_hits,tt_stores,tt_replaces,tt_hit_rate,time_ms,bestmove,stop_reason
9,50,0,on,off,4,13,66560,47051,1,0,19691,1139,4054,9,0.0578,47,e3g3,hard_time
9,50,1,on,off,4,13,66560,47051,1,0,19691,1139,4054,9,0.0578,47,e3g3,hard_time
9,50,2,on,off,4,13,62464,45042,1,0,19581,1090,3958,9,0.0557,46,e3g3,hard_time
9,100,0,on,off,4,13,208896,119998,1,0,26154,2794,6950,15,0.1068,95,e3g3,hard_time
9,100,1,on,off,4,13,208896,119998,1,0,26154,2794,6950,15,0.1068,95,e3g3,hard_time
9,100,2,on,off,4,13,208896,119998,1,0,26154,2794,6950,15,0.1068,94,e3g3,hard_time
9,250,0,on,off,5,19,454656,272514,1,0,81535,9827,21207,165,0.1205,236,e3g3,hard_time
9,250,1,on,off,5,19,454656,272514,1,0,81535,9827,21207,165,0.1205,237,e3g3,hard_time
9,250,2,on,off,5,19,455680,273349,1,0,81979,9869,21274,170,0.1204,237,e3g3,hard_time
9,500,0,on,off,5,19,735232,498686,1,0,196814,20196,41806,766,0.1026,475,e3g3,hard_time
9,500,1,on,off,5,19,729088,493769,1,0,193998,19992,41341,756,0.1031,474,e3g3,hard_time
9,500,2,on,off,5,19,733184,497075,1,0,195871,20154,41629,761,0.1029,474,e3g3,hard_time
9,1000,0,on,off,6,19,1236098,893066,1,0,410036,48702,79450,2962,0.1188,898,e3g3,soft_time
9,1000,1,on,off,6,19,1236098,893066,1,0,410036,48702,79450,2962,0.1188,903,e3g3,soft_time
9,1000,2,on,off,6,19,1236098,893066,1,0,410036,48702,79450,2962,0.1188,897,e3g3,soft_time
10,10,0,on,off,3,15,10240,7215,4,0,3384,166,631,0,0.0491,9,e6d5,hard_time
10,10,1,on,off,3,15,10240,7215,4,0,3384,166,631,0,0.0491,9,e6d5,hard_time
10,10,2,on,off,3,15,10240,7215,4,0,3384,166,631,0,0.0491,9,e6d5,hard_time
10,25,0,on,off,4,19,21628,16814,4,0,9439,307,1433,0,0.0325,22,e6d5,soft_time
10,25,1,on,off,3,19,21504,16715,4,0,9374,298,1421,0,0.0318,22,e6d5,hard_time
10,25,2,on,off,3,19,21504,16715,4,0,9374,298,1421,0,0.0318,22,e6d5,hard_time
10,50,0,on,off,4,19,58368,41031,4,0,17349,810,2870,1,0.0467,47,e6d5,hard_time
10,50,1,on,off,4,19,58368,41031,4,0,17349,810,2870,1,0.0467,47,e6d5,hard_time
10,50,2,on,off,4,19,58368,41031,4,0,17349,810,2870,1,0.0467,47,e6d5,hard_time
10,100,0,on,off,4,19,126976,87055,10,0,32284,2066,5833,2,0.0640,94,e6d5,hard_time
10,100,1,on,off,4,19,129024,88183,10,0,32545,2108,5905,2,0.0648,95,e6d5,hard_time
10,100,2,on,off,4,19,124928,85914,10,0,32074,2033,5781,2,0.0634,95,e6d5,hard_time
10,250,0,on,off,5,22,322560,215833,18,0,80892,5869,15337,51,0.0726,236,e5g4,hard_time
10,250,1,on,off,5,22,324608,217561,18,0,81816,5919,15468,53,0.0723,236,e5g4,hard_time
10,250,2,on,off,5,22,325632,218367,18,0,82240,5928,15574,53,0.0721,236,e5g4,hard_time
10,500,0,on,off,5,23,567296,406804,18,0,194395,15507,35814,440,0.0798,475,e5g4,hard_time
10,500,1,on,off,5,23,568320,407596,18,0,194806,15543,35888,441,0.0798,474,e5g4,hard_time
10,500,2,on,off,5,23,569344,408359,18,0,195278,15590,35990,444,0.0798,474,e5g4,hard_time
10,1000,0,on,off,6,26,1103872,838722,30,0,390628,27305,61202,1216,0.0699,950,e5g4,hard_time
10,1000,1,on,off,6,26,1102848,837718,30,0,390119,27305,61194,1216,0.0700,950,e5g4,hard_time
10,1000,2,on,off,6,26,1105920,840402,30,0,391340,27331,61374,1229,0.0698,950,e5g4,hard_time
11,10,0,on,off,3,17,13312,8857,9,0,4602,241,732,4,0.0524,9,a2a4,hard_time
11,10,1,on,off,3,17,13312,8857,9,0,4602,241,732,4,0.0524,9,a2a4,hard_time
11,10,2,on,off,3,17,13312,8857,9,0,4602,241,732,4,0.0524,9,a2a4,hard_time
11,25,0,on,off,4,17,23920,16889,9,0,10566,489,1669,6,0.0463,20,a2a4,soft_time
11,25,1,on,off,4,17,23920,16889,9,0,10566,489,1669,6,0.0463,20,a2a4,soft_time
11,25,2,on,off,4,17,23920,16889,9,0,10566,489,1669,6,0.0463,20,a2a4,soft_time
11,50,0,on,off,4,20,62464,43376,14,0,21825,1001,3374,17,0.0459,46,a2a4,hard_time
11,50,1,on,off,4,20,62464,43376,14,0,21825,1001,3374,17,0.0459,47,a2a4,hard_time
11,50,2,on,off,4,20,60416,42182,14,0,21495,974,3323,17,0.0453,46,a2a4,hard_time
11,100,0,on,off,4,20,147456,93362,17,0,40195,3593,6475,25,0.0894,94,a2a4,hard_time
11,100,1,on,off,5,20,149987,94777,17,0,40610,3672,6550,30,0.0904,94,d1c2,soft_time
11,100,2,on,off,4,20,149504,94526,17,0,40577,3664,6536,30,0.0903,94,a2a4,hard_time
11,250,0,on,off,5,25,325632,216463,18,0,112469,9188,20041,185,0.0817,237,d1c2,hard_time
11,250,1,on,off,5,25,326656,217212,18,0,113043,9223,20155,186,0.0816,237,d1c2,hard_time
11,250,2,on,off,5,25,325632,216463,18,0,112469,9188,20041,185,0.0817,237,d1c2,hard_time
11,500,0,on,off,6,26,525764,374538,18,0,219584,16536,35645,587,0.0753,428,d1c2,soft_time
11,500,1,on,off,6,26,525764,374538,18,0,219584,16536,35645,587,0.0753,434,d1c2,soft_time
11,500,2,on,off,6,26,525764,374538,18,0,219584,16536,35645,587,0.0753,428,d1c2,soft_time
