# experiment=pvs_sweep engine=helix-f3270d5 date=20260808-073948
# suite=tests/data/stockfish-bench-all.epd budget_ms=1000 reps=3 min_depth=1..6 scout_after=1..5 positions=309
fen_id,fen,min_depth,scout_after,rep,completed_depth,seldepth,nodes,qnodes,researches,tt_probes,tt_hits,tt_hit_rate,time_ms,bestmove
49,bb1n1rkr/ppp1Q1pp/3n1p2/3p4/3P4/6Pq/PPP1PP1P/BB1NNRKR w KQkq - 0 5,1,1,1,8,21,1567047,925750,112,350189,36991,0.1056,913,e7e3
49,bb1n1rkr/ppp1Q1pp/3n1p2/3p4/3P4/6Pq/PPP1PP1P/BB1NNRKR w KQkq - 0 5,1,1,2,8,21,1567047,925750,112,350189,36991,0.1056,903,e7e3
50,nqbnrkrb/pppppppp/8/8/8/8/PPPPPPPP/NQBNRKRB w KQkq - 0 1,1,1,0,8,21,1865728,992986,74,371396,57848,0.1558,949,c2c4
50,nqbnrkrb/pppppppp/8/8/8/8/PPPPPPPP/NQBNRKRB w KQkq - 0 1,1,1,1,8,21,1856512,988552,74,370654,57630,0.1555,950,c2c4
50,nqbnrkrb/pppppppp/8/8/8/8/PPPPPPPP/NQBNRKRB w KQkq - 0 1,1,1,2,8,21,1871872,996314,74,372861,58075,0.1558,950,c2c4
51,rnbq1k1r/ppp1bppp/4pn2/8/2B5/2NP1N2/PPP2PPP/R1BQR1K1 b - - 2 8,1,1,0,7,20,1356890,842670,52,314374,23125,0.0736,782,f8g8
51,rnbq1k1r/ppp1bppp/4pn2/8/2B5/2NP1N2/PPP2PPP/R1BQR1K1 b - - 2 8,1,1,1,7,20,1356890,842670,52,314374,23125,0.0736,799,f8g8
51,rnbq1k1r/ppp1bppp/4pn2/8/2B5/2NP1N2/PPP2PPP/R1BQR1K1 b - - 2 8,1,1,2,7,20,1356890,842670,52,314374,23125,0.0736,790,f8g8
52,rnbq1k1r/pp2bppp/4pn2/2p5/2B2B2/2NP1N2/PPP2PPP/R2QR1K1 b - - 1 9,1,1,0,7,23,1451008,971759,97,395988,24247,0.0612,949,b8c6
52,rnbq1k1r/pp2bppp/4pn2/2p5/2B2B2/2NP1N2/PPP2PPP/R2QR1K1 b - - 1 9,1,1,1,7,23,1449984,971068,97,395589,24245,0.0613,949,b8c6
52,rnbq1k1r/pp2bppp/4pn2/2p5/2B2B2/2NP1N2/PPP2PPP/R2QR1K1 b - - 1 9,1,1,2,7,23,1463296,980735,97,401337,24517,0.0611,949,b8c6
53,r1bq1k1r/pp2bppp/2n1pn2/2p5/2B1NB2/3P1N2/PPP2PPP/R2QR1K1 b - - 3 10,1,1,0,6,23,1257472,928248,42,435186,15648,0.0360,950,f8e8
53,r1bq1k1r/pp2bppp/2n1pn2/2p5/2B1NB2/3P1N2/PPP2PPP/R2QR1K1 b - - 3 10,1,1,1,6,23,1263616,933724,42,438327,15713,0.0358,949,f8e8
53,r1bq1k1r/pp2bppp/2n1pn2/2p5/2B1NB2/3P1N2/PPP2PPP/R2QR1K1 b - - 3 10,1,1,2,6,23,1256448,927467,42,434814,15600,0.0359,949,f8e8
54,r1bq1k1r/pp2bppp/2n1p3/2p5/2B1PB2/5N2/PPP2PPP/R2QR1K1 b - - 0 11,1,1,0,7,21,1630208,999694,57,395051,24860,0.0629,949,c8d7
54,r1bq1k1r/pp2bppp/2n1p3/2p5/2B1PB2/5N2/PPP2PPP/R2QR1K1 b - - 0 11,1,1,1,7,21,1637376,1003696,57,395739,24921,0.0630,949,c8d7
54,r1bq1k1r/pp2bppp/2n1p3/2p5/2B1PB2/5N2/PPP2PPP/R2QR1K1 b - - 0 11,1,1,2,7,21,1610752,989272,57,393031,24559,0.0625,950,c8d7
55,r1b2k1r/pp2bppp/2n1p3/2p5/2B1PB2/5N2/PPP2PPP/3RR1K1 b - - 0 12,1,1,0,6,20,1370112,867772,178,454599,39178,0.0862,949,f8g8
55,r1b2k1r/pp2bppp/2n1p3/2p5/2B1PB2/5N2/PPP2PPP/3RR1K1 b - - 0 12,1,1,1,6,20,1384448,877554,178,461076,39713,0.0861,950,f8g8
55,r1b2k1r/pp2bppp/2n1p3/2p5/2B1PB2/5N2/PPP2PPP/3RR1K1 b - - 0 12,1,1,2,6,20,1372160,868938,178,455360,39228,0.0861,949,f8g8
56,r1b1k2r/pp2bppp/2n1p3/2p5/2B1PB2/2P2N2/PP3PPP/3RR1K1 b - - 0 13,1,1,0,7,20,1838080,1057975,60,352524,28400,0.0806,949,c8d7
56,r1b1k2r/pp2bppp/2n1p3/2p5/2B1PB2/2P2N2/PP3PPP/3RR1K1 b - - 0 13,1,1,1,7,20,1833984,1055649,60,351895,28365,0.0806,949,c8d7
56,r1b1k2r/pp2bppp/2n1p3/2p5/2B1PB2/2P2N2/PP3PPP/3RR1K1 b - - 0 13,1,1,2,7,20,1848320,1063294,60,353501,28503,0.0806,949,c8d7
57,r1b1k2r/1p2bppp/p1n1p3/2p5/4PB2/2P2N2/PP2BPPP/3RR1K1 b - - 1 14,1,1,0,8,23,1499252,834999,66,261432,24854,0.0951,742,c8d7
57,r1b1k2r/1p2bppp/p1n1p3/2p5/4PB2/2P2N2/PP2BPPP/3RR1K1 b - - 1 14,1,1,1,8,23,1499252,834999,66,261432,24854,0.0951,742,c8d7
57,r1b1k2r/1p2bppp/p1n1p3/2p5/4PB2/2P2N2/PP2BPPP/3RR1K1 b - - 1 14,1,1,2,8,23,1499252,834999,66,261432,24854,0.0951,745,c8d7
58,r1b1k2r/4bppp/p1n1p3/1pp5/P3PB2/2P2N2/1P2BPPP/3RR1K1 b - - 0 15,1,1,0,8,20,1432981,779700,44,261498,32187,0.1231,712,b5a4
58,r1b1k2r/4bppp/p1n1p3/1pp5/P3PB2/2P2N2/1P2BPPP/3RR1K1 b - - 0 15,1,1,1,8,20,1432981,779700,44,261498,32187,0.1231,714,b5a4
58,r1b1k2r/4bppp/p1n1p3/1pp5/P3PB2/2P2N2/1P2BPPP/3RR1K1 b - - 0 15,1,1,2,8,20,1432981,779700,44,261498,32187,0.1231,715,b5a4
59,r1b1k2r/4bppp/p1n1p3/1P6/2p1PB2/2P2N2/1P2BPPP/3RR1K1 b - - 0 16,1,1,0,8,24,1688576,977088,54,392275,43396,0.1106,949,a6b5
59,r1b1k2r/4bppp/p1n1p3/1P6/2p1PB2/2P2N2/1P2BPPP/3RR1K1 b - - 0 16,1,1,1,8,24,1697792,981595,54,392732,43409,0.1105,949,a6b5
59,r1b1k2r/4bppp/p1n1p3/1P6/2p1PB2/2P2N2/1P2BPPP/3RR1K1 b - - 0 16,1,1,2,8,24,1686528,975301,54,391148,43387,0.1109,950,a6b5
60,r1b1k2r/4bppp/2n1p3/1p6/2p1PB2/1PP2N2/4BPPP/3RR1K1 b - - 0 17,1,1,0,6,20,1550336,956467,112,385006,24038,0.0624,950,c4b3
60,r1b1k2r/4bppp/2n1p3/1p6/2p1PB2/1PP2N2/4BPPP/3RR1K1 b - - 0 17,1,1,1,6,20,1566720,966143,112,389037,24098,0.0619,949,c4b3
60,r1b1k2r/4bppp/2n1p3/1p6/2p1PB2/1PP2N2/4BPPP/3RR1K1 b - - 0 17,1,1,2,6,20,1577984,973423,112,392598,24121,0.0614,950,c4b3
61,r3k2r/3bbppp/2n1p3/1p6/2P1PB2/2P2N2/4BPPP/3RR1K1 b - - 0 18,1,1,0,7,20,1732608,997407,65,383668,48946,0.1276,951,b5b4
61,r3k2r/3bbppp/2n1p3/1p6/2P1PB2/2P2N2/4BPPP/3RR1K1 b - - 0 18,1,1,1,7,20,1732608,997407,65,383668,48946,0.1276,951,b5b4
61,r3k2r/3bbppp/2n1p3/1p6/2P1PB2/2P2N2/4BPPP/3RR1K1 b - - 0 18,1,1,2,7,20,1739776,1002019,65,387756,49610,0.1279,950,b5b4
62,r3k2r/3bbppp/2n1p3/8/1pP1P3/2P2N2/3BBPPP/3RR1K1 b - - 1 19,1,1,0,9,21,1640792,887395,70,318791,49599,0.1556,819,b4b3
62,r3k2r/3bbppp/2n1p3/8/1pP1P3/2P2N2/3BBPPP/3RR1K1 b - - 1 19,1,1,1,9,21,1640792,887395,70,318791,49599,0.1556,813,b4b3
62,r3k2r/3bbppp/2n1p3/8/1pP1P3/2P2N2/3BBPPP/3RR1K1 b - - 1 19,1,1,2,9,21,1640792,887395,70,318791,49599,0.1556,822,b4b3
63,1r2k2r/3bbppp/2n1p3/8/1pPNP3/2P5/3BBPPP/3RR1K1 b - - 3 20,1,1,0,9,19,1325861,727980,75,299646,45455,0.1517,732,c6d4
63,1r2k2r/3bbppp/2n1p3/8/1pPNP3/2P5/3BBPPP/3RR1K1 b - - 3 20,1,1,1,9,19,1325861,727980,75,299646,45455,0.1517,728,c6d4
63,1r2k2r/3bbppp/2n1p3/8/1pPNP3/2P5/3BBPPP/3RR1K1 b - - 3 20,1,1,2,9,19,1325861,727980,75,299646,45455,0.1517,734,c6d4
64,1r2k2r/3bbppp/2n1p3/8/2PNP3/2B5/4BPPP/3RR1K1 b - - 0 21,1,1,0,8,21,1584128,927932,58,427810,34282,0.0801,950,e7f6
64,1r2k2r/3bbppp/2n1p3/8/2PNP3/2B5/4BPPP/3RR1K1 b - - 0 21,1,1,1,8,21,1582080,926038,58,426252,34271,0.0804,949,e7f6
64,1r2k2r/3bbppp/2n1p3/8/2PNP3/2B5/4BPPP/3RR1K1 b - - 0 21,1,1,2,8,21,1586176,929687,58,429074,34325,0.0800,950,e7f6
65,1r2k2r/3bb1pp/2n1pp2/1N6/2P1P3/2B5/4BPPP/3RR1K1 b - - 1 22,1,1,0,7,20,1805312,1021013,89,385297,43706,0.1134,949,e8d8
65,1r2k2r/3bb1pp/2n1pp2/1N6/2P1P3/2B5/4BPPP/3RR1K1 b - - 1 22,1,1,1,7,20,1778688,1006930,89,382115,43477,0.1138,950,e8d8
65,1r2k2r/3bb1pp/2n1pp2/1N6/2P1P3/2B5/4BPPP/3RR1K1 b - - 1 22,1,1,2,7,20,1785856,1010829,89,383131,43558,0.1137,950,e8d8
66,1r2k2r/3b2pp/2n1pp2/1N6/1BP1P3/8/4BPPP/3RR1K1 b - - 0 23,1,1,0,9,19,1254208,731298,38,425314,52014,0.1223,843,c6b4
66,1r2k2r/3b2pp/2n1pp2/1N6/1BP1P3/8/4BPPP/3RR1K1 b - - 0 23,1,1,1,9,19,1254208,731298,38,425314,52014,0.1223,836,c6b4
66,1r2k2r/3b2pp/2n1pp2/1N6/1BP1P3/8/4BPPP/3RR1K1 b - - 0 23,1,1,2,9,19,1254208,731298,38,425314,52014,0.1223,831,c6b4
67,1r2k2r/3b2pp/4pp2/1N6/1nP1P3/8/3RBPPP/4R1K1 b - - 1 24,1,1,0,8,20,1826816,968538,89,349622,48000,0.1373,950,e8e7
67,1r2k2r/3b2pp/4pp2/1N6/1nP1P3/8/3RBPPP/4R1K1 b - - 1 24,1,1,1,8,20,1790976,949714,89,343403,47371,0.1379,951,e8e7
67,1r2k2r/3b2pp/4pp2/1N6/1nP1P3/8/3RBPPP/4R1K1 b - - 1 24,1,1,2,8,20,1790976,949714,89,343403,47371,0.1379,950,e8e7
68,1r5r/3bk1pp/4pp2/1N6/1nP1PP2/8/3RB1PP/4R1K1 b - - 0 25,1,1,0,8,21,1777664,970087,68,342669,48771,0.1423,950,h8d8
68,1r5r/3bk1pp/4pp2/1N6/1nP1PP2/8/3RB1PP/4R1K1 b - - 0 25,1,1,1,8,21,1776640,969323,68,342036,48695,0.1424,949,h8d8
68,1r5r/3bk1pp/4pp2/1N6/1nP1PP2/8/3RB1PP/4R1K1 b - - 0 25,1,1,2,8,21,1772544,967135,68,340544,48522,0.1425,949,h8d8
69,1r5r/3bk1pp/2n1pp2/1N6/2P1PP2/8/3RBKPP/4R3 b - - 2 26,1,1,0,7,20,1748992,970259,90,335169,29703,0.0886,950,h8d8
69,1r5r/3bk1pp/2n1pp2/1N6/2P1PP2/8/3RBKPP/4R3 b - - 2 26,1,1,1,7,20,1753088,972436,90,335607,29716,0.0885,950,h8d8
69,1r5r/3bk1pp/2n1pp2/1N6/2P1PP2/8/3RBKPP/4R3 b - - 2 26,1,1,2,7,20,1760256,976074,90,336225,29733,0.0884,949,h8d8
70,1r5r/3bk1pp/2n2p2/1N2p3/2P1PP2/6P1/3RBK1P/4R3 b - - 0 27,1,1,0,8,19,1294553,732199,68,303755,33708,0.1110,774,e5f4
70,1r5r/3bk1pp/2n2p2/1N2p3/2P1PP2/6P1/3RBK1P/4R3 b - - 0 27,1,1,1,8,19,1294553,732199,68,303755,33708,0.1110,775,e5f4
70,1r5r/3bk1pp/2n2p2/1N2p3/2P1PP2/6P1/3RBK1P/4R3 b - - 0 27,1,1,2,8,19,1294553,732199,68,303755,33708,0.1110,777,e5f4
71,1r1r4/3bk1pp/2n2p2/1N2p3/2P1PP2/6P1/3RBK1P/R7 b - - 2 28,1,1,0,7,22,1433600,909109,98,395859,34132,0.0862,950,f6f5
71,1r1r4/3bk1pp/2n2p2/1N2p3/2P1PP2/6P1/3RBK1P/R7 b - - 2 28,1,1,1,7,22,1445888,920491,98,403223,34624,0.0859,950,f6f5
71,1r1r4/3bk1pp/2n2p2/1N2p3/2P1PP2/6P1/3RBK1P/R7 b - - 2 28,1,1,2,7,22,1439744,914998,98,399642,34278,0.0858,949,f6f5
72,1r1r4/N3k1pp/2n1bp2/4p3/2P1PP2/6P1/3RBK1P/R7 b - - 4 29,1,1,0,8,19,1583104,898314,65,358438,52982,0.1478,950,c6d4
72,1r1r4/N3k1pp/2n1bp2/4p3/2P1PP2/6P1/3RBK1P/R7 b - - 4 29,1,1,1,8,19,1568768,890930,65,356614,52877,0.1483,949,c6d4
72,1r1r4/N3k1pp/2n1bp2/4p3/2P1PP2/6P1/3RBK1P/R7 b - - 4 29,1,1,2,8,19,1583104,898314,65,358438,52982,0.1478,951,c6d4
73,1r1r4/3bk1pp/2N2p2/4p3/2P1PP2/6P1/3RBK1P/R7 b - - 0 30,1,1,0,10,20,1588574,816403,52,243123,56206,0.2312,756,d7c6
73,1r1r4/3bk1pp/2N2p2/4p3/2P1PP2/6P1/3RBK1P/R7 b - - 0 30,1,1,1,10,20,1588574,816403,52,243123,56206,0.2312,751,d7c6
73,1r1r4/3bk1pp/2N2p2/4p3/2P1PP2/6P1/3RBK1P/R7 b - - 0 30,1,1,2,10,20,1588574,816403,52,243123,56206,0.2312,755,d7c6
74,1r1R4/4k1pp/2b2p2/4p3/2P1PP2/6P1/4BK1P/R7 b - - 0 31,1,1,0,10,18,1769932,893120,122,302655,62627,0.2069,887,b8d8
74,1r1R4/4k1pp/2b2p2/4p3/2P1PP2/6P1/4BK1P/R7 b - - 0 31,1,1,1,10,18,1769932,893120,122,302655,62627,0.2069,894,b8d8
74,1r1R4/4k1pp/2b2p2/4p3/2P1PP2/6P1/4BK1P/R7 b - - 0 31,1,1,2,10,18,1769932,893120,122,302655,62627,0.2069,897,b8d8
75,3r4/4k1pp/2b2p2/4P3/2P1P3/6P1/4BK1P/R7 b - - 0 32,1,1,0,9,17,1753088,870816,153,363326,76696,0.2111,949,f6e5
75,3r4/4k1pp/2b2p2/4P3/2P1P3/6P1/4BK1P/R7 b - - 0 32,1,1,1,9,17,1751040,869855,153,363197,76664,0.2111,950,f6e5
75,3r4/4k1pp/2b2p2/4P3/2P1P3/6P1/4BK1P/R7 b - - 0 32,1,1,2,9,17,1755136,871782,153,363457,76735,0.2111,949,f6e5
76,3r4/R3k1pp/2b5/4p3/2P1P3/6P1/4BK1P/8 b - - 1 33,1,1,0,10,17,1565696,767336,106,439541,100197,0.2280,950,d8d7
76,3r4/R3k1pp/2b5/4p3/2P1P3/6P1/4BK1P/8 b - - 1 33,1,1,1,10,17,1568768,768944,106,441450,100423,0.2275,950,d8d7
76,3r4/R3k1pp/2b5/4p3/2P1P3/6P1/4BK1P/8 b - - 1 33,1,1,2,10,17,1556480,762902,106,437009,99385,0.2274,949,d8d7
77,8/3rk1pp/2b5/R3p3/2P1P3/6P1/4BK1P/8 b - - 3 34,1,1,0,9,17,1652736,806865,95,373101,86842,0.2328,949,d7b7
77,8/3rk1pp/2b5/R3p3/2P1P3/6P1/4BK1P/8 b - - 3 34,1,1,1,9,17,1642496,802150,95,371026,86041,0.2319,949,d7b7
77,8/3rk1pp/2b5/R3p3/2P1P3/6P1/4BK1P/8 b - - 3 34,1,1,2,9,17,1650688,805877,95,372968,86823,0.2328,949,d7b7
78,8/3r2pp/2bk4/R1P1p3/4P3/6P1/4BK1P/8 b - - 0 35,1,1,0,10,16,1601368,793706,195,370938,75207,0.2027,895,d6e7
78,8/3r2pp/2bk4/R1P1p3/4P3/6P1/4BK1P/8 b - - 0 35,1,1,1,10,16,1601368,793706,195,370938,75207,0.2027,901,d6e7
78,8/3r2pp/2bk4/R1P1p3/4P3/6P1/4BK1P/8 b - - 0 35,1,1,2,10,16,1601368,793706,195,370938,75207,0.2027,888,d6e7
79,8/2kr2pp/2b5/R1P1p3/4P3/4K1P1/4B2P/8 b - - 2 36,1,1,0,9,17,1329741,648239,240,316993,73709,0.2325,783,c7b7
79,8/2kr2pp/2b5/R1P1p3/4P3/4K1P1/4B2P/8 b - - 2 36,1,1,1,9,17,1329741,648239,240,316993,73709,0.2325,781,c7b7
79,8/2kr2pp/2b5/R1P1p3/4P3/4K1P1/4B2P/8 b - - 2 36,1,1,2,9,17,1329741,648239,240,316993,73709,0.2325,786,c7b7
80,1k6/3r2pp/2b5/RBP1p3/4P3/4K1P1/7P/8 b - - 4 37,1,1,0,11,17,1240159,580902,225,343588,96871,0.2819,754,b8b7
80,1k6/3r2pp/2b5/RBP1p3/4P3/4K1P1/7P/8 b - - 4 37,1,1,1,11,17,1240159,580902,225,343588,96871,0.2819,753,b8b7
80,1k6/3r2pp/2b5/RBP1p3/4P3/4K1P1/7P/8 b - - 4 37,1,1,2,11,17,1240159,580902,225,343588,96871,0.2819,757,b8b7
81,8/1k1r2pp/2b5/R1P1p3/4P3/3BK1P1/7P/8 b - - 6 38,1,1,0,9,18,1531904,789677,160,399142,70602,0.1769,949,d7d4
81,8/1k1r2pp/2b5/R1P1p3/4P3/3BK1P1/7P/8 b - - 6 38,1,1,1,9,18,1531904,789677,160,399142,70602,0.1769,949,d7d4
81,8/1k1r2pp/2b5/R1P1p3/4P3/3BK1P1/7P/8 b - - 6 38,1,1,2,9,18,1533952,790683,160,399424,70723,0.1771,950,d7d4
82,1k6/3r2pp/2b5/2P1p3/4P3/3BK1P1/7P/R7 b - - 8 39,1,1,0,9,16,1514729,744145,256,394796,65113,0.1649,930,d7d4
82,1k6/3r2pp/2b5/2P1p3/4P3/3BK1P1/7P/R7 b - - 8 39,1,1,1,9,16,1514729,744145,256,394796,65113,0.1649,932,d7d4
82,1k6/3r2pp/2b5/2P1p3/4P3/3BK1P1/7P/R7 b - - 8 39,1,1,2,9,16,1514729,744145,256,394796,65113,0.1649,932,d7d4
83,1k6/r5pp/2b5/2P1p3/4P3/3BK1P1/7P/5R2 b - - 10 40,1,1,0,10,16,1609964,783657,124,370068,88246,0.2385,882,a7e7
83,1k6/r5pp/2b5/2P1p3/4P3/3BK1P1/7P/5R2 b - - 10 40,1,1,1,10,16,1609964,783657,124,370068,88246,0.2385,880,a7e7
83,1k6/r5pp/2b5/2P1p3/4P3/3BK1P1/7P/5R2 b - - 10 40,1,1,2,10,16,1609964,783657,124,370068,88246,0.2385,881,a7e7
84,1k3R2/6pp/2b5/2P1p3/4P3/r2BK1P1/7P/8 b - - 12 41,1,1,0,10,18,1295994,644370,250,318539,58086,0.1824,794,b8c7
84,1k3R2/6pp/2b5/2P1p3/4P3/r2BK1P1/7P/8 b - - 12 41,1,1,1,10,18,1295994,644370,250,318539,58086,0.1824,797,b8c7
84,1k3R2/6pp/2b5/2P1p3/4P3/r2BK1P1/7P/8 b - - 12 41,1,1,2,10,18,1295994,644370,250,318539,58086,0.1824,796,b8c7
85,5R2/2k3pp/2b5/2P1p3/4P3/r2B2P1/3K3P/8 b - - 14 42,1,1,0,9,17,1523712,747067,75,391276,79627,0.2035,949,a3a2
85,5R2/2k3pp/2b5/2P1p3/4P3/r2B2P1/3K3P/8 b - - 14 42,1,1,1,9,17,1554432,762207,75,396494,79874,0.2015,950,a3a2
85,5R2/2k3pp/2b5/2P1p3/4P3/r2B2P1/3K3P/8 b - - 14 42,1,1,2,9,17,1551360,760722,75,396088,79871,0.2016,949,a3a2
86,5R2/2k3pp/2b5/2P1p3/4P3/3BK1P1/r6P/8 b - - 16 43,1,1,0,9,17,1491968,738448,218,383706,75074,0.1957,949,c6a4
86,5R2/2k3pp/2b5/2P1p3/4P3/3BK1P1/r6P/8 b - - 16 43,1,1,1,9,17,1488896,736947,218,383220,75035,0.1958,949,c6a4
86,5R2/2k3pp/2b5/2P1p3/4P3/3BK1P1/r6P/8 b - - 16 43,1,1,2,9,17,1491968,738448,218,383706,75074,0.1957,949,c6a4
87,5R2/2k3pp/2b5/2P1p3/4P3/r2B2P1/4K2P/8 b - - 18 44,1,1,0,9,17,1484800,741085,76,411496,82327,0.2001,949,a3a2
87,5R2/2k3pp/2b5/2P1p3/4P3/r2B2P1/4K2P/8 b - - 18 44,1,1,1,9,17,1472512,734944,76,409831,82237,0.2007,949,a3a2
87,5R2/2k3pp/2b5/2P1p3/4P3/r2B2P1/4K2P/8 b - - 18 44,1,1,2,9,17,1480704,739113,76,410903,82271,0.2002,949,a3a2
88,5R2/2k3pp/2b5/2P1p3/4P3/3B1KP1/r6P/8 b - - 20 45,1,1,0,9,17,1115224,548963,136,310193,54050,0.1742,741,c6a4
88,5R2/2k3pp/2b5/2P1p3/4P3/3B1KP1/r6P/8 b - - 20 45,1,1,1,9,17,1115224,548963,136,310193,54050,0.1742,739,c6a4
88,5R2/2k3pp/2b5/2P1p3/4P3/3B1KP1/r6P/8 b - - 20 45,1,1,2,9,17,1115224,548963,136,310193,54050,0.1742,741,c6a4
89,8/2k2Rpp/2b5/2P1p3/4P3/r2B1KP1/7P/8 b - - 22 46,1,1,0,10,18,1525760,755167,59,426820,93355,0.2187,950,c7c8
89,8/2k2Rpp/2b5/2P1p3/4P3/r2B1KP1/7P/8 b - - 22 46,1,1,1,10,18,1506304,745221,59,420894,92966,0.2209,949,c7c8
89,8/2k2Rpp/2b5/2P1p3/4P3/r2B1KP1/7P/8 b - - 22 46,1,1,2,10,18,1511424,747862,59,422622,93104,0.2203,951,c7c8
90,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/4K2P/8 b - - 24 47,1,1,0,9,16,1563648,776560,70,432401,82464,0.1907,950,g7g6
90,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/4K2P/8 b - - 24 47,1,1,1,9,16,1557504,773423,70,430578,82267,0.1911,951,g7g6
90,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/4K2P/8 b - - 24 47,1,1,2,9,16,1588224,788767,70,438863,83086,0.1893,949,g7g6
91,3k4/5Rpp/2b5/2P1p3/4P3/3B1KP1/r6P/8 b - - 26 48,1,1,0,9,16,1539072,747170,105,435130,108444,0.2492,954,a2h2
91,3k4/5Rpp/2b5/2P1p3/4P3/3B1KP1/r6P/8 b - - 26 48,1,1,1,9,16,1526784,741297,105,433595,108300,0.2498,949,a2h2
91,3k4/5Rpp/2b5/2P1p3/4P3/3B1KP1/r6P/8 b - - 26 48,1,1,2,9,16,1524736,740307,105,433073,108278,0.2500,950,a2h2
92,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/4K2P/8 b - - 28 49,1,1,0,9,16,1564672,777129,70,432976,82521,0.1906,950,g7g6
92,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/4K2P/8 b - - 28 49,1,1,1,9,16,1557504,773423,70,430578,82267,0.1911,950,g7g6
92,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/4K2P/8 b - - 28 49,1,1,2,9,16,1569792,779491,70,434362,82715,0.1904,949,g7g6
93,3k4/5Rpp/2b5/2P1p3/4P3/3BK1P1/r6P/8 b - - 30 50,1,1,0,10,16,1242871,601151,181,318700,79072,0.2481,741,a2h2
93,3k4/5Rpp/2b5/2P1p3/4P3/3BK1P1/r6P/8 b - - 30 50,1,1,1,10,16,1242871,601151,181,318700,79072,0.2481,745,a2h2
93,3k4/5Rpp/2b5/2P1p3/4P3/3BK1P1/r6P/8 b - - 30 50,1,1,2,10,16,1242871,601151,181,318700,79072,0.2481,738,a2h2
94,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/3K3P/8 b - - 32 51,1,1,0,10,18,1488896,728928,229,429021,96635,0.2252,950,a3a2
94,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/3K3P/8 b - - 32 51,1,1,1,10,18,1483776,726491,229,426542,95968,0.2250,951,a3a2
94,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/3K3P/8 b - - 32 51,1,1,2,10,18,1495040,731847,229,430445,96668,0.2246,949,a3a2
95,3k4/5Rpp/2b5/2P1p3/4P3/2KB2P1/r6P/8 b - - 34 52,1,1,0,9,17,1633280,796154,138,388889,83615,0.2150,950,a2h2
95,3k4/5Rpp/2b5/2P1p3/4P3/2KB2P1/r6P/8 b - - 34 52,1,1,1,9,17,1636352,797761,138,389672,83664,0.2147,950,a2h2
95,3k4/5Rpp/2b5/2P1p3/4P3/2KB2P1/r6P/8 b - - 34 52,1,1,2,9,17,1633280,796154,138,388889,83615,0.2150,950,a2h2
96,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/2K4P/8 b - - 36 53,1,1,0,9,17,1726464,842494,226,383620,82433,0.2149,949,g7g6
96,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/2K4P/8 b - - 36 53,1,1,1,9,17,1716224,836882,226,381152,82327,0.2160,952,g7g6
96,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/2K4P/8 b - - 36 53,1,1,2,9,17,1702912,829775,226,378596,82217,0.2172,950,g7g6
97,3k4/5Rpp/2b5/2P1p3/4P3/1K1B2P1/r6P/8 b - - 38 54,1,1,0,9,17,1744896,846002,200,386128,95661,0.2477,949,a2h2
97,3k4/5Rpp/2b5/2P1p3/4P3/1K1B2P1/r6P/8 b - - 38 54,1,1,1,9,17,1761280,853958,200,389842,96661,0.2479,949,a2h2
97,3k4/5Rpp/2b5/2P1p3/4P3/1K1B2P1/r6P/8 b - - 38 54,1,1,2,9,17,1777664,861898,200,392527,97537,0.2485,949,a2h2
98,3k4/6Rp/2b5/2P1p3/4P3/1K1B2P1/7r/8 b - - 0 55,1,1,0,8,16,1559552,769092,248,442344,95905,0.2168,949,h2h1
98,3k4/6Rp/2b5/2P1p3/4P3/1K1B2P1/7r/8 b - - 0 55,1,1,1,8,16,1546240,762927,248,440000,94568,0.2149,949,h2h1
98,3k4/6Rp/2b5/2P1p3/4P3/1K1B2P1/7r/8 b - - 0 55,1,1,2,8,16,1555456,767300,248,441169,95134,0.2156,950,h2h1
99,3k4/8/2b3Rp/2P1p3/4P3/1K1B2P1/7r/8 b - - 1 56,1,1,0,9,18,1580032,777792,361,426681,104812,0.2456,950,d8c7
99,3k4/8/2b3Rp/2P1p3/4P3/1K1B2P1/7r/8 b - - 1 56,1,1,1,9,18,1577984,776797,361,426446,104652,0.2454,949,d8c7
99,3k4/8/2b3Rp/2P1p3/4P3/1K1B2P1/7r/8 b - - 1 56,1,1,2,9,18,1595392,785590,361,430840,105756,0.2455,951,d8c7
100,8/2k3R1/2b4p/2P1p3/4P3/1K1B2P1/7r/8 b - - 3 57,1,1,0,10,19,1639424,793408,177,394498,85576,0.2169,949,c7d8
100,8/2k3R1/2b4p/2P1p3/4P3/1K1B2P1/7r/8 b - - 3 57,1,1,1,10,19,1624064,785702,158,390908,84583,0.2164,949,c7d8
