# experiment=tree_reuse engine=helix-f3270d5 date=20260808-145828
# games=tests/data/thesis-games.txt budget_ms=500 mode=clear game_count=30
game_id,ply,side,mode,completed_depth,seldepth,nodes,qnodes,researches,tt_probes,tt_hits,tt_stores,tt_replaces,tt_hit_rate,time_ms,bestmove,played_move
2,15,b,clear,7,26,809984,482758,12,174969,12299,31795,414,0.0703,474,e8g8,c8b7
2,16,w,clear,7,26,835584,500391,21,173215,14498,32380,389,0.0837,475,c1f4,c1f4
2,17,b,clear,6,23,708608,468160,23,195165,10386,29960,289,0.0532,475,e8g8,a7a6
2,18,w,clear,6,24,821248,498460,28,173937,14555,30102,279,0.0837,474,d1c2,d1d2
2,19,b,clear,6,27,598016,447410,15,206323,6627,19092,137,0.0321,474,e8g8,d8c7
2,20,w,clear,7,26,857088,509553,3,174516,18220,32805,391,0.1044,474,f4h6,f4h6
2,21,b,clear,7,24,778240,492433,5,187736,16019,28125,380,0.0853,474,e8g8,g7f8
2,22,w,clear,6,24,482794,389872,4,205670,8143,17110,74,0.0396,433,a1d1,h6f8
2,23,b,clear,7,20,879616,510169,3,153502,16330,33693,447,0.1064,474,h8f8,e8f8
2,24,w,clear,7,19,1031355,541620,3,126357,16941,36025,490,0.1341,437,d2h6,d2h6
2,25,b,clear,7,20,839680,508426,15,187008,17981,35890,412,0.0962,475,f8g8,f8e8
2,26,w,clear,6,23,813056,494157,19,194877,18538,35408,478,0.0951,475,h2h3,f3g5
2,27,b,clear,6,19,691200,461677,19,176927,10883,27515,359,0.0615,475,d7e5,h8f8
2,28,w,clear,6,22,910336,542703,8,152032,11248,34002,441,0.0740,474,a1d1,a1d1
2,29,b,clear,7,22,748544,477458,3,175473,15236,35070,507,0.0868,475,a8d8,b6b5
2,30,w,clear,7,21,766976,522005,6,162695,10480,29040,284,0.0644,475,c4b5,c4b5
2,31,b,clear,7,20,715341,505965,6,168820,8124,27441,265,0.0481,473,a6b5,c5c4
2,32,w,clear,6,24,800768,537908,5,154842,8463,28455,275,0.0547,475,g5h7,g5h7
2,33,b,clear,7,21,920576,550715,13,154217,19296,33641,351,0.1251,475,f6h7,f6h7
2,34,w,clear,7,22,888832,537202,13,166877,17649,34782,421,0.1058,474,h6h7,h6h7
2,35,b,clear,7,21,900096,541342,9,166864,17738,34493,506,0.1063,477,a6b5,c7c5
2,36,w,clear,7,21,894411,535370,17,153721,17159,33143,380,0.1116,458,a2a4,a2a4
2,37,b,clear,6,21,650240,482304,15,213802,14305,31887,386,0.0669,475,a8d8,c5b4
2,38,w,clear,6,20,677888,483955,33,204423,12815,30763,331,0.0627,474,d1d2,d1d2
2,39,b,clear,6,24,630784,476988,23,209670,14459,28372,233,0.0690,475,d7e5,d7e5
2,40,w,clear,6,23,502736,378262,21,165008,10924,22275,134,0.0662,371,h7h6,h7h6
2,41,b,clear,6,21,695296,501830,19,192625,9734,25667,188,0.0505,475,a8d8,b4c5
2,42,w,clear,6,22,801792,529253,10,174729,10768,26628,259,0.0616,475,f1e1,h2h4
2,43,b,clear,7,21,642832,451744,13,154845,10784,23731,162,0.0696,418,a8d8,f7f6
