# experiment=depth_vs_time engine=helix-f3270d5 date=20260808-023215
# suite=tests/data/stockfish-bench-all.epd pvs=on nmp=on reps=3 positions=309
fen_id,budget_ms,rep,pvs,nmp,completed_depth,seldepth,nodes,qnodes,researches,null_cutoffs,tt_probes,tt_hits,tt_stores,tt_replaces,tt_hit_rate,time_ms,bestmove,stop_reason
91,250,2,on,on,8,14,317976,155296,51,3212,87410,23148,30866,287,0.2648,195,a2h2,soft_time
91,500,0,on,on,9,16,663319,319946,51,6539,163090,48046,59792,1020,0.2946,393,a2h2,soft_time
91,500,1,on,on,9,16,663319,319946,51,6539,163090,48046,59792,1020,0.2946,391,a2h2,soft_time
91,500,2,on,on,9,16,663319,319946,51,6539,163090,48046,59792,1020,0.2946,389,a2h2,soft_time
91,1000,0,on,on,9,16,1529856,742684,65,16191,433881,108336,146545,6849,0.2497,950,a2h2,hard_time
91,1000,1,on,on,9,16,1530880,743197,65,16191,434091,108344,146640,6856,0.2496,949,a2h2,hard_time
91,1000,2,on,on,9,16,1537024,746084,65,16227,434759,108422,147050,6904,0.2494,950,a2h2,hard_time
92,10,0,on,on,4,14,16384,8439,0,11,3551,542,1282,1,0.1526,8,a3a2,hard_time
92,10,1,on,on,4,14,17408,8964,0,11,3715,577,1339,1,0.1553,8,a3a2,hard_time
92,10,2,on,on,4,14,15360,7928,0,11,3377,509,1218,1,0.1507,8,a3a2,hard_time
92,25,0,on,on,6,14,32782,16575,0,284,9417,1783,3333,6,0.1893,19,a3a2,soft_time
92,25,1,on,on,6,14,32782,16575,0,284,9417,1783,3333,6,0.1893,20,a3a2,soft_time
92,25,2,on,on,6,14,32782,16575,0,284,9417,1783,3333,6,0.1893,20,a3a2,soft_time
92,50,0,on,on,6,14,87040,43353,5,521,19068,4448,7223,22,0.2333,47,a3a2,hard_time
92,50,1,on,on,6,14,87040,43353,5,521,19068,4448,7223,22,0.2333,48,a3a2,hard_time
92,50,2,on,on,6,14,87040,43353,5,521,19068,4448,7223,22,0.2333,47,a3a2,hard_time
92,100,0,on,on,8,14,156871,76804,16,1985,42902,11096,15255,89,0.2586,94,a3a2,soft_time
92,100,1,on,on,8,14,156871,76804,16,1985,42902,11096,15255,89,0.2586,94,a3a2,soft_time
92,100,2,on,on,8,14,156871,76804,16,1985,42902,11096,15255,89,0.2586,94,a3a2,soft_time
92,250,0,on,on,8,16,372736,180493,30,3892,112103,24901,38830,508,0.2221,237,a3a2,hard_time
92,250,1,on,on,8,16,372736,180493,30,3892,112103,24901,38830,508,0.2221,237,a3a2,hard_time
92,250,2,on,on,8,16,374784,181483,30,3936,113296,25035,39182,516,0.2210,238,a3a2,hard_time
92,500,0,on,on,9,16,689923,337827,34,7250,240960,53084,75097,2061,0.2203,471,g7g6,soft_time
92,500,1,on,on,9,16,689923,337827,34,7250,240960,53084,75097,2061,0.2203,467,g7g6,soft_time
92,500,2,on,on,9,16,689923,337827,34,7250,240960,53084,75097,2061,0.2203,464,g7g6,soft_time
92,1000,0,on,on,9,16,1556480,772891,34,11163,430313,82261,140914,6847,0.1912,950,g7g6,hard_time
92,1000,1,on,on,9,16,1562624,775908,34,11188,431780,82390,141495,6907,0.1908,949,g7g6,hard_time
92,1000,2,on,on,9,16,1563648,776534,34,11188,432418,82467,141634,6917,0.1907,950,g7g6,hard_time
93,10,0,on,on,4,9,15360,7517,7,26,3377,670,1477,0,0.1984,8,a2h2,hard_time
93,10,1,on,on,4,9,15360,7517,7,26,3377,670,1477,0,0.1984,8,a2h2,hard_time
93,10,2,on,on,4,9,13312,6550,7,26,3192,589,1343,0,0.1845,8,a2h2,hard_time
93,25,0,on,on,5,12,36864,18130,11,334,8919,1750,3619,2,0.1962,23,a2h2,hard_time
93,25,1,on,on,5,12,36864,18130,11,334,8919,1750,3619,2,0.1962,22,a2h2,hard_time
93,25,2,on,on,6,12,37331,18347,11,377,9179,1829,3700,2,0.1993,23,a2h2,soft_time
93,50,0,on,on,6,12,81920,40404,14,771,17844,3798,6971,13,0.2128,47,a2h2,hard_time
93,50,1,on,on,6,12,81920,40404,14,771,17844,3798,6971,13,0.2128,47,a2h2,hard_time
93,50,2,on,on,6,12,81920,40404,14,771,17844,3798,6971,13,0.2128,46,a2h2,hard_time
93,100,0,on,on,7,14,163840,80005,35,1036,35823,7260,14734,55,0.2027,95,a2h2,hard_time
93,100,1,on,on,7,14,163840,80005,35,1036,35823,7260,14734,55,0.2027,95,a2h2,hard_time
93,100,2,on,on,7,14,163840,80005,35,1036,35823,7260,14734,55,0.2027,95,a2h2,hard_time
93,250,0,on,on,8,15,371712,181675,55,3123,101192,19586,36719,442,0.1936,236,a2h2,hard_time
93,250,1,on,on,8,15,370688,181209,55,3094,100621,19457,36545,436,0.1934,236,a2h2,hard_time
93,250,2,on,on,8,15,375808,183906,55,3176,102969,19804,36974,445,0.1923,238,a2h2,hard_time
93,500,0,on,on,9,16,787456,381781,108,5859,199763,45501,74055,1755,0.2278,474,a2h2,hard_time
93,500,1,on,on,9,16,790528,383271,108,5870,200438,45789,74339,1764,0.2284,475,a2h2,hard_time
93,500,2,on,on,9,16,787456,381781,108,5859,199763,45501,74055,1755,0.2278,475,a2h2,hard_time
93,1000,0,on,on,10,16,1242588,600941,108,14182,318535,79067,114915,4372,0.2482,741,a2h2,soft_time
93,1000,1,on,on,10,16,1242588,600941,108,14182,318535,79067,114915,4372,0.2482,746,a2h2,soft_time
93,1000,2,on,on,10,16,1242588,600941,108,14182,318535,79067,114915,4372,0.2482,743,a2h2,soft_time
94,10,0,on,on,5,9,17730,8912,0,8,3367,703,1352,0,0.2088,8,a3a2,soft_time
94,10,1,on,on,5,9,17730,8912,0,8,3367,703,1352,0,0.2088,8,a3a2,soft_time
94,10,2,on,on,5,9,17730,8912,0,8,3367,703,1352,0,0.2088,9,a3a2,soft_time
94,25,0,on,on,6,11,31199,15495,0,292,8483,1668,3152,2,0.1966,18,a3a2,soft_time
94,25,1,on,on,6,11,31199,15495,0,292,8483,1668,3152,2,0.1966,18,a3a2,soft_time
94,25,2,on,on,6,11,31199,15495,0,292,8483,1668,3152,2,0.1966,18,a3a2,soft_time
94,50,0,on,on,6,14,79872,39207,6,585,17687,4237,7144,13,0.2396,47,a3a2,hard_time
94,50,1,on,on,7,14,82493,40425,6,614,18013,4374,7336,14,0.2428,47,a3a2,soft_time
94,50,2,on,on,6,14,79872,39207,6,585,17687,4237,7144,13,0.2396,47,a3a2,hard_time
94,100,0,on,on,7,14,156672,76196,19,1700,38510,8705,15079,53,0.2260,94,a3a2,hard_time
94,100,1,on,on,7,14,157696,76722,19,1709,38965,8775,15203,54,0.2252,95,a3a2,hard_time
94,100,2,on,on,7,14,156672,76196,19,1700,38510,8705,15079,53,0.2260,94,a3a2,hard_time
94,250,0,on,on,9,16,386774,186535,25,3917,96831,24858,36782,402,0.2567,236,a3a2,soft_time
94,250,1,on,on,8,16,386048,186187,25,3917,96789,24838,36739,402,0.2566,236,a3a2,hard_time
94,250,2,on,on,8,16,386048,186187,25,3917,96789,24838,36739,402,0.2566,236,a3a2,hard_time
94,500,0,on,on,9,16,793600,379624,62,7635,194726,48415,75327,1933,0.2486,475,a3a2,hard_time
94,500,1,on,on,9,16,793600,379624,62,7635,194726,48415,75327,1933,0.2486,474,a3a2,hard_time
94,500,2,on,on,9,16,790528,378054,62,7553,193158,47991,74922,1910,0.2485,474,a3a2,hard_time
94,1000,0,on,on,10,18,1482752,725880,137,15836,425974,95844,145283,7237,0.2250,950,a3a2,hard_time
94,1000,1,on,on,10,18,1482752,725880,137,15836,425974,95844,145283,7237,0.2250,949,a3a2,hard_time
94,1000,2,on,on,10,18,1478656,724055,137,15671,423658,95185,144651,7169,0.2247,949,a3a2,hard_time
95,10,0,on,on,4,10,17408,8586,2,9,2986,624,1412,0,0.2090,8,a2a3,hard_time
95,10,1,on,on,5,10,22512,11051,2,9,3466,802,1683,0,0.2314,10,a2a3,soft_time
95,10,2,on,on,4,10,19456,9575,2,9,3172,685,1528,0,0.2160,9,a2a3,hard_time
95,25,0,on,on,5,11,46080,23083,22,69,10106,1991,4053,1,0.1970,24,a2a3,hard_time
95,25,1,on,on,5,11,43008,21549,18,61,9164,1802,3729,1,0.1966,22,a2a3,hard_time
95,25,2,on,on,5,11,44032,22051,19,61,9309,1811,3795,1,0.1945,23,a2a3,hard_time
95,50,0,on,on,6,13,86016,42884,25,545,19680,4088,7534,8,0.2077,46,a2h2,hard_time
95,50,1,on,on,6,13,86016,42884,25,545,19680,4088,7534,8,0.2077,47,a2h2,hard_time
95,50,2,on,on,6,13,86016,42884,25,545,19680,4088,7534,8,0.2077,47,a2h2,hard_time
95,100,0,on,on,7,13,146914,72378,25,849,27909,6753,11359,32,0.2420,76,a2h2,soft_time
95,100,1,on,on,7,13,146914,72378,25,849,27909,6753,11359,32,0.2420,76,a2h2,soft_time
95,100,2,on,on,7,13,146914,72378,25,849,27909,6753,11359,32,0.2420,74,a2h2,soft_time
95,250,0,on,on,8,15,403456,196087,55,3874,104299,25117,38151,450,0.2408,236,a2h2,hard_time
95,250,1,on,on,8,15,402432,195592,55,3872,104202,25073,38099,450,0.2406,237,a2h2,hard_time
95,250,2,on,on,8,15,401408,195107,55,3871,104139,25036,38049,450,0.2404,237,a2h2,hard_time
95,500,0,on,on,9,16,852992,412208,80,6388,191326,50089,74482,1635,0.2618,475,a2h2,hard_time
95,500,1,on,on,9,16,845824,408729,80,6369,189825,49721,73852,1605,0.2619,474,a2h2,hard_time
95,500,2,on,on,9,16,849920,410753,80,6384,191100,49997,74318,1628,0.2616,474,a2h2,hard_time
95,1000,0,on,on,9,17,1641472,800207,80,14819,390538,83698,147369,7306,0.2143,950,a2h2,hard_time
95,1000,1,on,on,9,17,1635328,797189,80,14790,389300,83639,146788,7241,0.2148,950,a2h2,hard_time
95,1000,2,on,on,9,17,1641472,800207,80,14819,390538,83698,147369,7306,0.2143,950,a2h2,hard_time
96,10,0,on,on,5,9,15840,7810,1,23,3171,559,1411,0,0.1763,8,a3a5,soft_time
96,10,1,on,on,5,9,15840,7810,1,23,3171,559,1411,0,0.1763,8,a3a5,soft_time
96,10,2,on,on,5,9,15840,7810,1,23,3171,559,1411,0,0.1763,8,a3a5,soft_time
96,25,0,on,on,5,11,45056,22482,1,186,9801,1558,4080,8,0.1590,24,a3a5,hard_time
96,25,1,on,on,5,11,45056,22482,1,186,9801,1558,4080,8,0.1590,24,a3a5,hard_time
96,25,2,on,on,5,11,45056,22482,1,186,9801,1558,4080,8,0.1590,23,a3a5,hard_time
96,50,0,on,on,6,14,80896,40433,3,539,20446,2816,7769,26,0.1377,47,a3a5,hard_time
96,50,1,on,on,6,14,80896,40433,3,539,20446,2816,7769,26,0.1377,47,a3a5,hard_time
96,50,2,on,on,6,14,80896,40433,3,539,20446,2816,7769,26,0.1377,47,a3a5,hard_time
96,100,0,on,on,6,14,174080,86195,7,824,38504,6466,14966,82,0.1679,95,a3a5,hard_time
96,100,1,on,on,6,14,174080,86195,7,824,38504,6466,14966,82,0.1679,94,a3a5,hard_time
96,100,2,on,on,6,14,174080,86195,7,824,38504,6466,14966,82,0.1679,95,a3a5,hard_time
96,250,0,on,on,7,15,439296,215930,9,2228,89589,16917,36243,397,0.1888,237,a3a2,hard_time
96,250,1,on,on,7,15,441344,216908,9,2228,89702,17016,36341,399,0.1897,236,a3a2,hard_time
96,250,2,on,on,7,15,441344,216908,9,2228,89702,17016,36341,399,0.1897,237,a3a2,hard_time
96,500,0,on,on,8,16,763904,372307,78,5249,218898,43736,78051,1866,0.1998,475,g7g6,hard_time
96,500,1,on,on,8,15,760832,370715,78,5217,217238,43549,77495,1838,0.2005,477,g7g6,hard_time
96,500,2,on,on,8,16,763904,372307,78,5249,218898,43736,78051,1866,0.1998,475,g7g6,hard_time
96,1000,0,on,on,9,17,1710080,833563,127,9491,379818,82275,144933,6427,0.2166,950,g7g6,hard_time
96,1000,1,on,on,9,17,1710080,833563,127,9491,379818,82275,144933,6427,0.2166,950,g7g6,hard_time
96,1000,2,on,on,9,17,1695744,825524,127,9491,376627,82130,144401,6387,0.2181,950,g7g6,hard_time
97,10,0,on,on,4,10,18432,9105,11,24,3593,727,1535,0,0.2023,9,a2h2,hard_time
97,10,1,on,on,4,10,18432,9105,11,24,3593,727,1535,0,0.2023,8,a2h2,hard_time
97,10,2,on,on,4,10,18432,9105,11,24,3593,727,1535,0,0.2023,9,a2h2,hard_time
97,25,0,on,on,5,11,41984,20712,11,308,10149,1975,4074,4,0.1946,23,a2h2,hard_time
97,25,1,on,on,5,11,39936,19737,11,219,9122,1742,3710,3,0.1910,22,a2h2,hard_time
97,25,2,on,on,5,11,40960,20246,11,260,9615,1860,3865,4,0.1934,22,a2h2,hard_time
97,50,0,on,on,6,14,75776,38699,28,555,21828,3665,7274,22,0.1679,47,a2h2,hard_time
97,50,1,on,on,6,14,75776,38699,28,555,21828,3665,7274,22,0.1679,47,a2h2,hard_time
97,50,2,on,on,6,14,75776,38699,28,555,21828,3665,7274,22,0.1679,47,a2h2,hard_time
97,100,0,on,on,7,14,155717,78114,28,811,35332,6076,12842,77,0.1720,87,a2h2,soft_time
97,100,1,on,on,7,14,155717,78114,28,811,35332,6076,12842,77,0.1720,87,a2h2,soft_time
97,100,2,on,on,7,14,155717,78114,28,811,35332,6076,12842,77,0.1720,86,a2h2,soft_time
97,250,0,on,on,8,16,400384,198699,64,3204,105482,21180,36871,476,0.2008,237,a2h2,hard_time
97,250,1,on,on,8,16,400384,198699,64,3204,105482,21180,36871,476,0.2008,237,a2h2,hard_time
97,250,2,on,on,8,16,397312,197140,64,3204,104447,21148,36492,462,0.2025,237,a2h2,hard_time
97,500,0,on,on,9,16,722044,351221,67,6277,171958,43087,62489,1310,0.2506,405,a2h2,soft_time
97,500,1,on,on,9,16,722044,351221,67,6277,171958,43087,62489,1310,0.2506,403,a2h2,soft_time
97,500,2,on,on,9,16,722044,351221,67,6277,171958,43087,62489,1310,0.2506,405,a2h2,soft_time
97,1000,0,on,on,9,17,1743872,845423,121,13208,385788,95638,145272,6718,0.2479,950,a2h2,hard_time
97,1000,1,on,on,9,17,1758208,852376,121,13385,389151,96555,146397,6839,0.2481,950,a2h2,hard_time
97,1000,2,on,on,9,17,1755136,850859,121,13384,388671,96488,146219,6824,0.2483,951,a2h2,hard_time
98,10,0,on,on,4,12,14336,8885,18,21,6869,440,1073,0,0.0641,11,h7h5,hard_time
98,10,1,on,on,4,12,14336,8885,18,21,6869,440,1073,0,0.0641,10,h7h5,hard_time
98,10,2,on,on,4,12,14336,8885,18,21,6869,440,1073,0,0.0641,10,h7h5,hard_time
98,25,0,on,on,4,12,34816,19437,37,94,13034,1490,2851,1,0.1143,23,h7h5,hard_time
98,25,1,on,on,4,12,34816,19437,37,94,13034,1490,2851,1,0.1143,23,h7h5,hard_time
98,25,2,on,on,4,12,34816,19437,37,94,13034,1490,2851,1,0.1143,24,h7h5,hard_time
98,50,0,on,on,5,12,71680,37946,40,291,23840,3698,6740,10,0.1551,46,h2h1,hard_time
98,50,1,on,on,6,12,72573,38427,40,312,24380,3790,6880,10,0.1555,47,h2h1,soft_time
98,50,2,on,on,6,12,72573,38427,40,312,24380,3790,6880,10,0.1555,46,h2h1,soft_time
98,100,0,on,on,6,14,155648,80610,64,590,45485,7195,13716,63,0.1582,94,h2h1,hard_time
98,100,1,on,on,6,14,154624,80092,64,589,45348,7135,13665,63,0.1573,94,h2h1,hard_time
98,100,2,on,on,6,14,154624,80092,64,589,45348,7135,13665,63,0.1573,94,h2h1,hard_time
98,250,0,on,on,7,14,403456,201280,89,1805,108148,20313,36329,466,0.1878,237,h7h6,hard_time
98,250,1,on,on,7,14,402432,200797,89,1802,107528,20059,36145,465,0.1865,236,h7h6,hard_time
98,250,2,on,on,7,14,400384,199914,88,1761,106417,19384,35848,465,0.1822,237,h7h6,hard_time
98,500,0,on,on,7,14,833536,410998,102,3887,207007,43761,74092,1930,0.2114,476,h7h6,hard_time
98,500,1,on,on,7,14,833536,410998,102,3887,207007,43761,74092,1930,0.2114,475,h7h6,hard_time
98,500,2,on,on,7,14,834560,411520,102,3895,207553,43899,74232,1941,0.2115,475,h7h6,hard_time
98,1000,0,on,on,8,16,1556480,767649,164,9886,441209,95301,148353,7566,0.2160,949,h2h1,hard_time
98,1000,1,on,on,8,16,1554432,766721,164,9878,440896,95083,148274,7558,0.2157,950,h2h1,hard_time
98,1000,2,on,on,8,16,1560576,769435,164,9923,442400,95988,148702,7588,0.2170,949,h2h1,hard_time
99,10,0,on,on,4,9,14336,7618,23,35,4772,673,1344,0,0.1410,9,d8d7,hard_time
99,10,1,on,on,4,9,13312,7096,22,35,4523,618,1261,0,0.1366,8,d8d7,hard_time
99,10,2,on,on,4,9,14336,7618,23,35,4772,673,1344,0,0.1410,9,d8d7,hard_time
99,25,0,on,on,5,12,37888,19198,35,77,10457,2033,3483,1,0.1944,23,d8c7,hard_time
99,25,1,on,on,5,12,37888,19198,35,77,10457,2033,3483,1,0.1944,23,d8c7,hard_time
99,25,2,on,on,5,12,37888,19198,35,77,10457,2033,3483,1,0.1944,23,d8c7,hard_time
99,50,0,on,on,5,12,73728,37270,42,281,20758,3527,6758,12,0.1699,46,d8c7,hard_time
99,50,1,on,on,5,12,76800,38811,42,284,21199,3689,6906,13,0.1740,47,d8c7,hard_time
99,50,2,on,on,5,12,74752,37774,42,281,20889,3592,6806,12,0.1720,46,d8c7,hard_time
99,100,0,on,on,6,12,160768,80210,63,697,41993,8770,13954,50,0.2088,95,c6e8,hard_time
99,100,1,on,on,6,12,160768,80210,63,697,41993,8770,13954,50,0.2088,94,c6e8,hard_time
99,100,2,on,on,6,12,162816,81186,63,697,42158,8894,14067,50,0.2110,95,c6e8,hard_time
99,250,0,on,on,8,14,331669,162046,85,2489,87104,23000,29839,278,0.2641,194,d8c7,soft_time
99,250,1,on,on,8,14,331669,162046,85,2489,87104,23000,29839,278,0.2641,194,d8c7,soft_time
99,250,2,on,on,8,14,331669,162046,85,2489,87104,23000,29839,278,0.2641,195,d8c7,soft_time
99,500,0,on,on,9,16,615032,300136,125,4774,166473,44740,56107,996,0.2688,367,d8c7,soft_time
99,500,1,on,on,9,16,615032,300136,125,4774,166473,44740,56107,996,0.2688,367,d8c7,soft_time
99,500,2,on,on,9,16,615032,300136,125,4774,166473,44740,56107,996,0.2688,369,d8c7,soft_time
99,1000,0,on,on,9,18,1588224,781807,220,12255,428123,105192,137768,6139,0.2457,950,d8c7,hard_time
99,1000,1,on,on,9,18,1584128,779706,220,12254,427335,104991,137552,6123,0.2457,951,d8c7,hard_time
99,1000,2,on,on,9,18,1584128,779706,220,12254,427335,104991,137552,6123,0.2457,950,d8c7,hard_time
100,10,0,on,on,5,10,13104,6643,12,11,3226,454,1015,0,0.1407,7,c7c8,soft_time
100,10,1,on,on,5,10,13104,6643,12,11,3226,454,1015,0,0.1407,7,c7c8,soft_time
100,10,2,on,on,5,10,13104,6643,12,11,3226,454,1015,0,0.1407,7,c7c8,soft_time
100,25,0,on,on,6,12,36595,18034,25,85,9037,1634,3383,3,0.1808,21,c7c8,soft_time
100,25,1,on,on,6,12,36595,18034,25,85,9037,1634,3383,3,0.1808,21,c7c8,soft_time
100,25,2,on,on,6,12,36595,18034,25,85,9037,1634,3383,3,0.1808,21,c7c8,soft_time
100,50,0,on,on,6,13,75776,37434,30,242,20245,3683,7327,15,0.1819,46,c7c8,hard_time
100,50,1,on,on,6,13,76800,37961,30,243,20526,3704,7408,15,0.1805,46,c7c8,hard_time
100,50,2,on,on,6,13,76800,37961,30,243,20526,3704,7408,15,0.1805,46,c7c8,hard_time
100,100,0,on,on,8,14,141682,69267,39,684,34739,7201,13040,57,0.2073,85,c7c8,soft_time
100,100,1,on,on,8,14,141682,69267,39,684,34739,7201,13040,57,0.2073,83,c7c8,soft_time
100,100,2,on,on,8,14,141682,69267,39,684,34739,7201,13040,57,0.2073,83,c7c8,soft_time
100,250,0,on,on,9,16,281971,137693,39,2348,93088,16319,31811,392,0.1753,192,c7c8,soft_time
100,250,1,on,on,9,16,281971,137693,39,2348,93088,16319,31811,392,0.1753,192,c7c8,soft_time
100,250,2,on,on,9,16,281971,137693,39,2348,93088,16319,31811,392,0.1753,192,c7c8,soft_time
100,500,0,on,on,9,16,807936,392132,40,5371,198751,37035,73012,1925,0.1863,475,c7c8,hard_time
100,500,1,on,on,9,16,816128,396155,40,5407,199978,37458,73487,1949,0.1873,474,c7c8,hard_time
100,500,2,on,on,9,16,818176,397149,40,5413,200229,37544,73607,1952,0.1875,475,c7c8,hard_time
100,1000,0,on,on,10,19,1630208,788754,91,10409,392058,85023,142924,6723,0.2169,950,c7d8,hard_time
100,1000,1,on,on,10,19,1637376,792374,102,10420,393679,85468,143458,6753,0.2171,950,c7d8,hard_time
100,1000,2,on,on,10,19,1636352,791846,97,10420,393337,85381,143374,6748,0.2171,950,c7d8,hard_time
101,10,0,on,on,4,9,14336,7618,23,35,4772,673,1344,0,0.1410,9,d8d7,hard_time
101,10,1,on,on,4,9,14336,7618,23,35,4772,673,1344,0,0.1410,9,d8d7,hard_time
101,10,2,on,on,4,9,13312,7096,22,35,4523,618,1261,0,0.1366,8,d8d7,hard_time
101,25,0,on,on,5,12,36864,18726,34,77,9955,1759,3340,1,0.1767,22,d8c7,hard_time
101,25,1,on,on,5,12,37888,19198,35,77,10457,2033,3483,1,0.1944,23,d8c7,hard_time
101,25,2,on,on,5,12,37888,19198,35,77,10457,2033,3483,1,0.1944,23,d8c7,hard_time
101,50,0,on,on,5,12,76800,38811,42,284,21199,3689,6906,13,0.1740,47,d8c7,hard_time
101,50,1,on,on,5,12,76800,38811,42,284,21199,3689,6906,13,0.1740,46,d8c7,hard_time
101,50,2,on,on,5,12,76800,38811,42,284,21199,3689,6906,13,0.1740,46,d8c7,hard_time
101,100,0,on,on,6,12,160768,80210,63,697,41993,8770,13954,50,0.2088,94,c6e8,hard_time
101,100,1,on,on,6,12,162816,81186,63,697,42158,8894,14067,50,0.2110,94,c6e8,hard_time
101,100,2,on,on,6,12,162816,81186,63,697,42158,8894,14067,50,0.2110,95,c6e8,hard_time
101,250,0,on,on,8,14,331669,162046,85,2489,87104,23000,29839,278,0.2641,194,d8c7,soft_time
101,250,1,on,on,8,14,331669,162046,85,2489,87104,23000,29839,278,0.2641,194,d8c7,soft_time
101,250,2,on,on,8,14,331669,162046,85,2489,87104,23000,29839,278,0.2641,196,d8c7,soft_time
101,500,0,on,on,9,16,615032,300136,125,4774,166473,44740,56107,996,0.2688,369,d8c7,soft_time
101,500,1,on,on,9,16,615032,300136,125,4774,166473,44740,56107,996,0.2688,366,d8c7,soft_time
101,500,2,on,on,9,16,615032,300136,125,4774,166473,44740,56107,996,0.2688,367,d8c7,soft_time
101,1000,0,on,on,9,18,1586176,780785,220,12254,427799,105066,137664,6136,0.2456,950,d8c7,hard_time
101,1000,1,on,on,9,18,1572864,774115,220,12221,425353,104441,136808,6064,0.2455,950,d8c7,hard_time
101,1000,2,on,on,9,18,1588224,781807,220,12255,428123,105192,137768,6139,0.2457,949,d8c7,hard_time
102,10,0,on,on,4,12,13312,7749,9,51,5658,426,1154,0,0.0753,9,h2b2,hard_time
102,10,1,on,on,4,12,13312,7749,9,51,5658,426,1154,0,0.0753,9,h2b2,hard_time
102,10,2,on,on,4,12,11264,6702,7,22,4918,279,970,0,0.0567,8,h2b2,hard_time
102,25,0,on,on,5,12,27836,15303,15,152,10628,1259,2604,1,0.1185,20,c7d7,soft_time
102,25,1,on,on,5,12,27836,15303,15,152,10628,1259,2604,1,0.1185,20,c7d7,soft_time
102,25,2,on,on,5,12,27836,15303,15,152,10628,1259,2604,1,0.1185,20,c7d7,soft_time
102,50,0,on,on,5,12,73728,38239,33,433,23687,3885,6994,16,0.1640,48,c7d7,hard_time
102,50,1,on,on,5,12,71680,37234,33,366,22618,3637,6697,13,0.1608,46,c7d7,hard_time
102,50,2,on,on,5,12,71680,37234,33,366,22618,3637,6697,13,0.1608,47,c7d7,hard_time
102,100,0,on,on,6,14,150528,77037,45,816,43655,8587,13206,53,0.1967,94,c6d7,hard_time
102,100,1,on,on,6,14,151552,77588,45,821,44283,8671,13352,53,0.1958,94,c6d7,hard_time
102,100,2,on,on,6,14,151552,77588,45,821,44283,8671,13352,53,0.1958,95,c6d7,hard_time
102,250,0,on,on,8,14,358924,179357,79,2923,116895,28142,36115,454,0.2407,234,h2h1,soft_time
102,250,1,on,on,8,14,358924,179357,79,2923,116895,28142,36115,454,0.2407,235,h2h1,soft_time
102,250,2,on,on,8,14,358924,179357,79,2923,116895,28142,36115,454,0.2407,235,h2h1,soft_time
102,500,0,on,on,8,16,713728,353660,115,5699,234560,52918,74350,2018,0.2256,474,h2h1,hard_time
102,500,1,on,on,8,16,713728,353660,115,5699,234560,52918,74350,2018,0.2256,475,h2h1,hard_time
102,500,2,on,on,8,16,707584,350827,115,5649,233290,52377,73834,1991,0.2245,475,h2h1,hard_time
102,1000,0,on,on,9,17,1496064,737193,147,11604,452900,106304,146671,7788,0.2347,951,h2h1,hard_time
102,1000,1,on,on,9,17,1500160,739068,147,11609,453452,106349,147049,7831,0.2345,950,h2h1,hard_time
102,1000,2,on,on,9,17,1500160,739068,147,11609,453452,106349,147049,7831,0.2345,951,h2h1,hard_time
103,10,0,on,on,5,10,14593,7530,10,24,3784,788,1206,2,0.2082,8,d2g2,soft_time
103,10,1,on,on,5,10,14593,7530,10,24,3784,788,1206,2,0.2082,8,d2g2,soft_time
103,10,2,on,on,5,10,14593,7530,10,24,3784,788,1206,2,0.2082,8,d2g2,soft_time
103,25,0,on,on,6,11,29272,14987,12,236,8956,1625,2916,4,0.1814,18,d2g2,soft_time
103,25,1,on,on,6,11,29272,14987,12,236,8956,1625,2916,4,0.1814,18,d2g2,soft_time
103,25,2,on,on,6,11,29272,14987,12,236,8956,1625,2916,4,0.1814,18,d2g2,soft_time
103,50,0,on,on,6,14,72704,37424,33,570,22185,3721,6857,20,0.1677,46,d2g2,hard_time
103,50,1,on,on,6,14,73728,37937,33,572,22364,3801,6928,21,0.1700,46,d2g2,hard_time
103,50,2,on,on,6,14,75776,39040,33,577,22988,3951,7057,24,0.1719,47,d2g2,hard_time
103,100,0,on,on,7,14,154624,77526,35,1028,41596,8101,14088,100,0.1948,94,d2g2,hard_time
103,100,1,on,on,7,14,156672,78399,35,1071,42823,8626,14411,108,0.2014,95,d2g2,hard_time
103,100,2,on,on,7,14,156672,78399,35,1071,42823,8626,14411,108,0.2014,94,d2g2,hard_time
103,250,0,on,on,8,16,381952,190417,88,2787,108998,25399,35060,461,0.2330,237,d2g2,hard_time
103,250,1,on,on,8,16,384000,191408,88,2853,110282,25755,35379,471,0.2335,237,d2g2,hard_time
103,250,2,on,on,8,16,379904,189354,88,2697,107747,25007,34789,453,0.2321,238,d2g2,hard_time
103,500,0,on,on,9,16,591374,293045,108,4577,163908,41968,52705,1059,0.2560,359,d2g2,soft_time
103,500,1,on,on,9,16,591374,293045,108,4577,163908,41968,52705,1059,0.2560,357,d2g2,soft_time
103,500,2,on,on,9,16,591374,293045,108,4577,163908,41968,52705,1059,0.2560,358,d2g2,soft_time
103,1000,0,on,on,10,17,1228320,602136,177,11958,322878,90997,105995,3875,0.2818,723,d2g2,soft_time
103,1000,1,on,on,10,17,1228320,602136,177,11958,322878,90997,105995,3875,0.2818,724,d2g2,soft_time
103,1000,2,on,on,10,17,1228320,602136,177,11958,322878,90997,105995,3875,0.2818,722,d2g2,soft_time
104,10,0,on,on,4,11,14336,7562,10,39,4346,596,1380,0,0.1371,9,g2b2,hard_time
104,10,1,on,on,4,11,13312,7074,10,39,4202,542,1294,0,0.1290,8,g2b2,hard_time
