# experiment=time_to_quality engine=helix-f3270d5 date=20260808-053245
# suite=tests/data/stockfish-bench-all.epd nmp=off reps=3 positions=309
# scored with stockfish depth=20
fen_id,fen,budget_ms,rep,nmp,bestmove,completed_depth,nodes,time_ms,stop_reason,sf_best,sf_eval_best,sf_eval_played,cpl,agreement
128,8/3bk3/1r2pnpp/2r5/2BNpP1P/1P6/2P3P1/2K1R2R w - - 0 26,100,1,off,h1f1,5,108329,72,soft_time,g2g3,130,135,0,0
128,8/3bk3/1r2pnpp/2r5/2BNpP1P/1P6/2P3P1/2K1R2R w - - 0 26,100,2,off,h1f1,5,108329,72,soft_time,g2g3,130,135,0,0
128,8/3bk3/1r2pnpp/2r5/2BNpP1P/1P6/2P3P1/2K1R2R w - - 0 26,250,0,off,h1f1,5,342016,237,hard_time,g2g3,130,135,0,0
128,8/3bk3/1r2pnpp/2r5/2BNpP1P/1P6/2P3P1/2K1R2R w - - 0 26,250,1,off,h1f1,5,342016,236,hard_time,g2g3,130,135,0,0
128,8/3bk3/1r2pnpp/2r5/2BNpP1P/1P6/2P3P1/2K1R2R w - - 0 26,250,2,off,h1f1,5,337920,237,hard_time,g2g3,130,135,0,0
128,8/3bk3/1r2pnpp/2r5/2BNpP1P/1P6/2P3P1/2K1R2R w - - 0 26,500,0,off,h1f1,6,482938,382,soft_time,g2g3,130,135,0,0
128,8/3bk3/1r2pnpp/2r5/2BNpP1P/1P6/2P3P1/2K1R2R w - - 0 26,500,1,off,h1f1,6,482938,381,soft_time,g2g3,130,135,0,0
128,8/3bk3/1r2pnpp/2r5/2BNpP1P/1P6/2P3P1/2K1R2R w - - 0 26,500,2,off,h1f1,6,482938,387,soft_time,g2g3,130,135,0,0
128,8/3bk3/1r2pnpp/2r5/2BNpP1P/1P6/2P3P1/2K1R2R w - - 0 26,1000,0,off,h1f1,6,1421312,949,hard_time,g2g3,130,135,0,0
128,8/3bk3/1r2pnpp/2r5/2BNpP1P/1P6/2P3P1/2K1R2R w - - 0 26,1000,1,off,h1f1,6,1409024,950,hard_time,g2g3,130,135,0,0
128,8/3bk3/1r2pnpp/2r5/2BNpP1P/1P6/2P3P1/2K1R2R w - - 0 26,1000,2,off,h1f1,6,1346560,949,hard_time,g2g3,130,135,0,0
128,8/3bk3/1r2pnpp/2r5/2BNpP1P/1P6/2P3P1/2K1R2R w - - 0 26,2000,0,off,h1f1,7,2623571,1592,soft_time,g2g3,130,135,0,0
128,8/3bk3/1r2pnpp/2r5/2BNpP1P/1P6/2P3P1/2K1R2R w - - 0 26,2000,1,off,h1f1,7,2623571,1640,soft_time,g2g3,130,135,0,0
128,8/3bk3/1r2pnpp/2r5/2BNpP1P/1P6/2P3P1/2K1R2R w - - 0 26,2000,2,off,h1f1,7,2623571,1648,soft_time,g2g3,130,135,0,0
128,8/3bk3/1r2pnpp/2r5/2BNpP1P/1P6/2P3P1/2K1R2R w - - 0 26,5000,0,off,h1f1,7,7681024,4750,hard_time,g2g3,130,135,0,0
128,8/3bk3/1r2pnpp/2r5/2BNpP1P/1P6/2P3P1/2K1R2R w - - 0 26,5000,1,off,h1f1,7,7783424,4750,hard_time,g2g3,130,135,0,0
128,8/3bk3/1r2pnpp/2r5/2BNpP1P/1P6/2P3P1/2K1R2R w - - 0 26,5000,2,off,h1f1,7,7704576,4750,hard_time,g2g3,130,135,0,0
129,2b5/4k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R2R w - - 1 27,10,0,off,h1f1,3,13312,9,hard_time,c4e2,140,83,57,0
129,2b5/4k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R2R w - - 1 27,10,1,off,h1f1,3,13312,9,hard_time,c4e2,140,83,57,0
129,2b5/4k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R2R w - - 1 27,10,2,off,h1f1,3,13312,9,hard_time,c4e2,140,83,57,0
129,2b5/4k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R2R w - - 1 27,25,0,off,h1f1,4,24413,20,soft_time,c4e2,140,83,57,0
129,2b5/4k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R2R w - - 1 27,25,1,off,h1f1,4,24413,20,soft_time,c4e2,140,83,57,0
129,2b5/4k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R2R w - - 1 27,25,2,off,h1f1,4,24413,21,soft_time,c4e2,140,83,57,0
129,2b5/4k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R2R w - - 1 27,50,0,off,h1f1,4,56320,46,hard_time,c4e2,140,83,57,0
129,2b5/4k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R2R w - - 1 27,50,1,off,h1f1,4,59392,47,hard_time,c4e2,140,83,57,0
129,2b5/4k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R2R w - - 1 27,50,2,off,h1f1,4,61440,47,hard_time,c4e2,140,83,57,0
129,2b5/4k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R2R w - - 1 27,100,0,off,h1f1,5,118082,77,soft_time,c4e2,140,83,57,0
129,2b5/4k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R2R w - - 1 27,100,1,off,h1f1,5,118082,77,soft_time,c4e2,140,83,57,0
129,2b5/4k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R2R w - - 1 27,100,2,off,h1f1,5,118082,77,soft_time,c4e2,140,83,57,0
129,2b5/4k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R2R w - - 1 27,250,0,off,h1f1,5,393216,237,hard_time,c4e2,140,83,57,0
129,2b5/4k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R2R w - - 1 27,250,1,off,h1f1,5,394240,237,hard_time,c4e2,140,83,57,0
129,2b5/4k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R2R w - - 1 27,250,2,off,h1f1,5,395264,236,hard_time,c4e2,140,83,57,0
129,2b5/4k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R2R w - - 1 27,500,0,off,e1d1,6,700620,472,soft_time,c4e2,140,90,50,0
129,2b5/4k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R2R w - - 1 27,500,1,off,e1d1,6,700620,475,soft_time,c4e2,140,90,50,0
129,2b5/4k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R2R w - - 1 27,500,2,off,h1f1,5,695296,474,hard_time,c4e2,140,83,57,0
129,2b5/4k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R2R w - - 1 27,1000,0,off,e1d1,6,1363968,950,hard_time,c4e2,140,90,50,0
129,2b5/4k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R2R w - - 1 27,1000,1,off,e1d1,6,1357824,950,hard_time,c4e2,140,90,50,0
129,2b5/4k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R2R w - - 1 27,1000,2,off,e1d1,6,1382400,951,hard_time,c4e2,140,90,50,0
129,2b5/4k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R2R w - - 1 27,2000,0,off,e1d1,6,2594816,1899,hard_time,c4e2,140,90,50,0
129,2b5/4k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R2R w - - 1 27,2000,1,off,e1d1,6,2588672,1900,hard_time,c4e2,140,90,50,0
129,2b5/4k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R2R w - - 1 27,2000,2,off,e1d1,6,2552832,1899,hard_time,c4e2,140,90,50,0
129,2b5/4k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R2R w - - 1 27,5000,0,off,g3g4,7,4951109,3521,soft_time,c4e2,140,65,75,0
129,2b5/4k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R2R w - - 1 27,5000,1,off,g3g4,7,4951109,3591,soft_time,c4e2,140,65,75,0
129,2b5/4k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R2R w - - 1 27,5000,2,off,g3g4,7,4951109,3626,soft_time,c4e2,140,65,75,0
130,8/1b2k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R1R1 w - - 3 28,10,0,off,g1f1,3,12288,9,hard_time,g3g4,132,63,69,0
130,8/1b2k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R1R1 w - - 3 28,10,1,off,g1f1,3,12288,8,hard_time,g3g4,132,63,69,0
130,8/1b2k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R1R1 w - - 3 28,10,2,off,g1f1,3,12288,9,hard_time,g3g4,132,63,69,0
130,8/1b2k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R1R1 w - - 3 28,25,0,off,g1f1,4,24151,20,soft_time,g3g4,132,63,69,0
130,8/1b2k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R1R1 w - - 3 28,25,1,off,g1f1,4,24151,20,soft_time,g3g4,132,63,69,0
130,8/1b2k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R1R1 w - - 3 28,25,2,off,g1f1,4,24151,21,soft_time,g3g4,132,63,69,0
130,8/1b2k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R1R1 w - - 3 28,50,0,off,g1f1,4,63488,47,hard_time,g3g4,132,63,69,0
130,8/1b2k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R1R1 w - - 3 28,50,1,off,g1f1,4,63488,47,hard_time,g3g4,132,63,69,0
130,8/1b2k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R1R1 w - - 3 28,50,2,off,g1f1,4,64512,47,hard_time,g3g4,132,63,69,0
130,8/1b2k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R1R1 w - - 3 28,100,0,off,g3g4,5,122052,90,soft_time,g3g4,132,132,0,1
130,8/1b2k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R1R1 w - - 3 28,100,1,off,g3g4,5,122052,91,soft_time,g3g4,132,132,0,1
130,8/1b2k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R1R1 w - - 3 28,100,2,off,g3g4,5,122052,91,soft_time,g3g4,132,132,0,1
130,8/1b2k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R1R1 w - - 3 28,250,0,off,g3g4,5,325632,236,hard_time,g3g4,132,132,0,1
130,8/1b2k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R1R1 w - - 3 28,250,1,off,g3g4,5,330752,237,hard_time,g3g4,132,132,0,1
130,8/1b2k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R1R1 w - - 3 28,250,2,off,g3g4,5,329728,237,hard_time,g3g4,132,132,0,1
130,8/1b2k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R1R1 w - - 3 28,500,0,off,g3g4,6,481848,365,soft_time,g3g4,132,132,0,1
130,8/1b2k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R1R1 w - - 3 28,500,1,off,g3g4,6,481848,370,soft_time,g3g4,132,132,0,1
130,8/1b2k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R1R1 w - - 3 28,500,2,off,g3g4,6,481848,365,soft_time,g3g4,132,132,0,1
130,8/1b2k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R1R1 w - - 3 28,1000,0,off,g3g4,6,1278976,950,hard_time,g3g4,132,132,0,1
130,8/1b2k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R1R1 w - - 3 28,1000,1,off,g3g4,6,1290240,950,hard_time,g3g4,132,132,0,1
130,8/1b2k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R1R1 w - - 3 28,1000,2,off,g3g4,6,1331200,950,hard_time,g3g4,132,132,0,1
130,8/1b2k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R1R1 w - - 3 28,2000,0,off,g3g4,7,2995200,1900,hard_time,g3g4,132,132,0,1
130,8/1b2k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R1R1 w - - 3 28,2000,1,off,g3g4,7,2973696,1900,hard_time,g3g4,132,132,0,1
130,8/1b2k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R1R1 w - - 3 28,2000,2,off,g3g4,7,3015680,1900,hard_time,g3g4,132,132,0,1
130,8/1b2k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R1R1 w - - 3 28,5000,0,off,g3g4,7,7182336,4749,hard_time,g3g4,132,132,0,1
130,8/1b2k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R1R1 w - - 3 28,5000,1,off,g3g4,7,7119872,4750,hard_time,g3g4,132,132,0,1
130,8/1b2k3/1r2pnpp/2r5/2BNpP1P/1P4P1/2P5/2K1R1R1 w - - 3 28,5000,2,off,g3g4,7,7157760,4749,hard_time,g3g4,132,132,0,1
131,8/1b1nk3/1r2p1pp/2r5/2BNpPPP/1P6/2P5/2K1R1R1 w - - 1 29,10,0,off,g4g5,3,15360,11,hard_time,e1e3,142,144,0,0
131,8/1b1nk3/1r2p1pp/2r5/2BNpPPP/1P6/2P5/2K1R1R1 w - - 1 29,10,1,off,g4g5,3,10240,8,hard_time,e1e3,142,144,0,0
131,8/1b1nk3/1r2p1pp/2r5/2BNpPPP/1P6/2P5/2K1R1R1 w - - 1 29,10,2,off,g4g5,3,15360,11,hard_time,e1e3,142,144,0,0
131,8/1b1nk3/1r2p1pp/2r5/2BNpPPP/1P6/2P5/2K1R1R1 w - - 1 29,25,0,off,g4g5,3,26624,23,hard_time,e1e3,142,144,0,0
131,8/1b1nk3/1r2p1pp/2r5/2BNpPPP/1P6/2P5/2K1R1R1 w - - 1 29,25,1,off,g4g5,3,26624,23,hard_time,e1e3,142,144,0,0
131,8/1b1nk3/1r2p1pp/2r5/2BNpPPP/1P6/2P5/2K1R1R1 w - - 1 29,25,2,off,g4g5,3,26624,24,hard_time,e1e3,142,144,0,0
131,8/1b1nk3/1r2p1pp/2r5/2BNpPPP/1P6/2P5/2K1R1R1 w - - 1 29,50,0,off,g4g5,4,62464,46,hard_time,e1e3,142,144,0,0
131,8/1b1nk3/1r2p1pp/2r5/2BNpPPP/1P6/2P5/2K1R1R1 w - - 1 29,50,1,off,g4g5,4,64512,46,hard_time,e1e3,142,144,0,0
131,8/1b1nk3/1r2p1pp/2r5/2BNpPPP/1P6/2P5/2K1R1R1 w - - 1 29,50,2,off,g4g5,4,60416,47,hard_time,e1e3,142,144,0,0
131,8/1b1nk3/1r2p1pp/2r5/2BNpPPP/1P6/2P5/2K1R1R1 w - - 1 29,100,0,off,g4g5,5,144384,96,hard_time,e1e3,142,144,0,0
131,8/1b1nk3/1r2p1pp/2r5/2BNpPPP/1P6/2P5/2K1R1R1 w - - 1 29,100,1,off,g4g5,5,141312,95,hard_time,e1e3,142,144,0,0
131,8/1b1nk3/1r2p1pp/2r5/2BNpPPP/1P6/2P5/2K1R1R1 w - - 1 29,100,2,off,g4g5,5,141312,95,hard_time,e1e3,142,144,0,0
131,8/1b1nk3/1r2p1pp/2r5/2BNpPPP/1P6/2P5/2K1R1R1 w - - 1 29,250,0,off,g4g5,5,357376,236,hard_time,e1e3,142,144,0,0
131,8/1b1nk3/1r2p1pp/2r5/2BNpPPP/1P6/2P5/2K1R1R1 w - - 1 29,250,1,off,g4g5,5,363520,237,hard_time,e1e3,142,144,0,0
131,8/1b1nk3/1r2p1pp/2r5/2BNpPPP/1P6/2P5/2K1R1R1 w - - 1 29,250,2,off,g4g5,5,362496,237,hard_time,e1e3,142,144,0,0
131,8/1b1nk3/1r2p1pp/2r5/2BNpPPP/1P6/2P5/2K1R1R1 w - - 1 29,500,0,off,g4g5,5,662528,474,hard_time,e1e3,142,144,0,0
131,8/1b1nk3/1r2p1pp/2r5/2BNpPPP/1P6/2P5/2K1R1R1 w - - 1 29,500,1,off,g4g5,5,644096,475,hard_time,e1e3,142,144,0,0
131,8/1b1nk3/1r2p1pp/2r5/2BNpPPP/1P6/2P5/2K1R1R1 w - - 1 29,500,2,off,g4g5,5,643072,475,hard_time,e1e3,142,144,0,0
131,8/1b1nk3/1r2p1pp/2r5/2BNpPPP/1P6/2P5/2K1R1R1 w - - 1 29,1000,0,off,h4h5,6,1468416,949,hard_time,e1e3,142,121,21,0
131,8/1b1nk3/1r2p1pp/2r5/2BNpPPP/1P6/2P5/2K1R1R1 w - - 1 29,1000,1,off,h4h5,6,1572864,949,hard_time,e1e3,142,121,21,0
131,8/1b1nk3/1r2p1pp/2r5/2BNpPPP/1P6/2P5/2K1R1R1 w - - 1 29,1000,2,off,h4h5,6,1561600,950,hard_time,e1e3,142,121,21,0
131,8/1b1nk3/1r2p1pp/2r5/2BNpPPP/1P6/2P5/2K1R1R1 w - - 1 29,2000,0,off,h4h5,7,3158016,1902,hard_time,e1e3,142,121,21,0
131,8/1b1nk3/1r2p1pp/2r5/2BNpPPP/1P6/2P5/2K1R1R1 w - - 1 29,2000,1,off,h4h5,7,3158016,1901,hard_time,e1e3,142,121,21,0
131,8/1b1nk3/1r2p1pp/2r5/2BNpPPP/1P6/2P5/2K1R1R1 w - - 1 29,2000,2,off,h4h5,7,3087360,1899,hard_time,e1e3,142,121,21,0
131,8/1b1nk3/1r2p1pp/2r5/2BNpPPP/1P6/2P5/2K1R1R1 w - - 1 29,5000,0,off,h4h5,7,6467584,4750,hard_time,e1e3,142,121,21,0
131,8/1b1nk3/1r2p1pp/2r5/2BNpPPP/1P6/2P5/2K1R1R1 w - - 1 29,5000,1,off,h4h5,7,6641664,4750,hard_time,e1e3,142,121,21,0
131,8/1b1nk3/1r2p1pp/2r5/2BNpPPP/1P6/2P5/2K1R1R1 w - - 1 29,5000,2,off,h4h5,7,6556672,4750,hard_time,e1e3,142,121,21,0
132,8/1b2k3/1r2p1pp/2r1nP2/2BNp1PP/1P6/2P5/2K1R1R1 w - - 1 30,10,0,off,f5e6,3,12288,8,hard_time,f5g6,120,-131,251,0
132,8/1b2k3/1r2p1pp/2r1nP2/2BNp1PP/1P6/2P5/2K1R1R1 w - - 1 30,10,1,off,f5e6,3,12288,9,hard_time,f5g6,120,-131,251,0
132,8/1b2k3/1r2p1pp/2r1nP2/2BNp1PP/1P6/2P5/2K1R1R1 w - - 1 30,10,2,off,f5e6,3,12288,8,hard_time,f5g6,120,-131,251,0
132,8/1b2k3/1r2p1pp/2r1nP2/2BNp1PP/1P6/2P5/2K1R1R1 w - - 1 30,25,0,off,f5e6,4,26624,22,hard_time,f5g6,120,-131,251,0
132,8/1b2k3/1r2p1pp/2r1nP2/2BNp1PP/1P6/2P5/2K1R1R1 w - - 1 30,25,1,off,f5e6,4,26624,22,hard_time,f5g6,120,-131,251,0
132,8/1b2k3/1r2p1pp/2r1nP2/2BNp1PP/1P6/2P5/2K1R1R1 w - - 1 30,25,2,off,f5e6,4,26624,22,hard_time,f5g6,120,-131,251,0
132,8/1b2k3/1r2p1pp/2r1nP2/2BNp1PP/1P6/2P5/2K1R1R1 w - - 1 30,50,0,off,f5e6,4,55296,47,hard_time,f5g6,120,-131,251,0
132,8/1b2k3/1r2p1pp/2r1nP2/2BNp1PP/1P6/2P5/2K1R1R1 w - - 1 30,50,1,off,f5e6,4,55296,46,hard_time,f5g6,120,-131,251,0
132,8/1b2k3/1r2p1pp/2r1nP2/2BNp1PP/1P6/2P5/2K1R1R1 w - - 1 30,50,2,off,f5e6,4,55296,46,hard_time,f5g6,120,-131,251,0
132,8/1b2k3/1r2p1pp/2r1nP2/2BNp1PP/1P6/2P5/2K1R1R1 w - - 1 30,100,0,off,d4e6,5,152576,95,hard_time,f5g6,120,131,0,0
132,8/1b2k3/1r2p1pp/2r1nP2/2BNp1PP/1P6/2P5/2K1R1R1 w - - 1 30,100,1,off,d4e6,5,152576,96,hard_time,f5g6,120,131,0,0
132,8/1b2k3/1r2p1pp/2r1nP2/2BNp1PP/1P6/2P5/2K1R1R1 w - - 1 30,100,2,off,d4e6,5,147456,94,hard_time,f5g6,120,131,0,0
132,8/1b2k3/1r2p1pp/2r1nP2/2BNp1PP/1P6/2P5/2K1R1R1 w - - 1 30,250,0,off,d4e6,6,270169,193,soft_time,f5g6,120,131,0,0
132,8/1b2k3/1r2p1pp/2r1nP2/2BNp1PP/1P6/2P5/2K1R1R1 w - - 1 30,250,1,off,d4e6,6,270169,192,soft_time,f5g6,120,131,0,0
132,8/1b2k3/1r2p1pp/2r1nP2/2BNp1PP/1P6/2P5/2K1R1R1 w - - 1 30,250,2,off,d4e6,6,270169,193,soft_time,f5g6,120,131,0,0
132,8/1b2k3/1r2p1pp/2r1nP2/2BNp1PP/1P6/2P5/2K1R1R1 w - - 1 30,500,0,off,d4e6,6,585728,474,hard_time,f5g6,120,131,0,0
132,8/1b2k3/1r2p1pp/2r1nP2/2BNp1PP/1P6/2P5/2K1R1R1 w - - 1 30,500,1,off,d4e6,6,589824,475,hard_time,f5g6,120,131,0,0
132,8/1b2k3/1r2p1pp/2r1nP2/2BNp1PP/1P6/2P5/2K1R1R1 w - - 1 30,500,2,off,d4e6,6,586752,474,hard_time,f5g6,120,131,0,0
132,8/1b2k3/1r2p1pp/2r1nP2/2BNp1PP/1P6/2P5/2K1R1R1 w - - 1 30,1000,0,off,d4e6,7,1355344,852,soft_time,f5g6,120,131,0,0
132,8/1b2k3/1r2p1pp/2r1nP2/2BNp1PP/1P6/2P5/2K1R1R1 w - - 1 30,1000,1,off,d4e6,7,1355344,858,soft_time,f5g6,120,131,0,0
132,8/1b2k3/1r2p1pp/2r1nP2/2BNp1PP/1P6/2P5/2K1R1R1 w - - 1 30,1000,2,off,d4e6,7,1355344,847,soft_time,f5g6,120,131,0,0
132,8/1b2k3/1r2p1pp/2r1nP2/2BNp1PP/1P6/2P5/2K1R1R1 w - - 1 30,2000,0,off,d4e6,7,3338240,1900,hard_time,f5g6,120,131,0,0
132,8/1b2k3/1r2p1pp/2r1nP2/2BNp1PP/1P6/2P5/2K1R1R1 w - - 1 30,2000,1,off,d4e6,7,3362816,1901,hard_time,f5g6,120,131,0,0
132,8/1b2k3/1r2p1pp/2r1nP2/2BNp1PP/1P6/2P5/2K1R1R1 w - - 1 30,2000,2,off,d4e6,7,3334144,1899,hard_time,f5g6,120,131,0,0
132,8/1b2k3/1r2p1pp/2r1nP2/2BNp1PP/1P6/2P5/2K1R1R1 w - - 1 30,5000,0,off,d4e6,8,5752474,3992,soft_time,f5g6,120,131,0,0
132,8/1b2k3/1r2p1pp/2r1nP2/2BNp1PP/1P6/2P5/2K1R1R1 w - - 1 30,5000,1,off,d4e6,8,5752474,3980,soft_time,f5g6,120,131,0,0
132,8/1b2k3/1r2p1pp/2r1nP2/2BNp1PP/1P6/2P5/2K1R1R1 w - - 1 30,5000,2,off,d4e6,8,5752474,4075,soft_time,f5g6,120,131,0,0
133,8/1b2k3/1r2p1p1/2r1nPp1/2BNp2P/1P6/2P5/2K1R1R1 w - - 0 31,10,0,off,d4e6,4,13026,8,soft_time,f5g6,137,2,135,0
133,8/1b2k3/1r2p1p1/2r1nPp1/2BNp2P/1P6/2P5/2K1R1R1 w - - 0 31,10,1,off,d4e6,4,13026,8,soft_time,f5g6,137,2,135,0
133,8/1b2k3/1r2p1p1/2r1nPp1/2BNp2P/1P6/2P5/2K1R1R1 w - - 0 31,10,2,off,d4e6,3,12288,8,hard_time,f5g6,137,2,135,0
133,8/1b2k3/1r2p1p1/2r1nPp1/2BNp2P/1P6/2P5/2K1R1R1 w - - 0 31,25,0,off,d4e6,4,39936,23,hard_time,f5g6,137,2,135,0
133,8/1b2k3/1r2p1p1/2r1nPp1/2BNp2P/1P6/2P5/2K1R1R1 w - - 0 31,25,1,off,d4e6,4,37888,22,hard_time,f5g6,137,2,135,0
133,8/1b2k3/1r2p1p1/2r1nPp1/2BNp2P/1P6/2P5/2K1R1R1 w - - 0 31,25,2,off,d4e6,4,39936,23,hard_time,f5g6,137,2,135,0
133,8/1b2k3/1r2p1p1/2r1nPp1/2BNp2P/1P6/2P5/2K1R1R1 w - - 0 31,50,0,off,d4e6,5,100352,47,hard_time,f5g6,137,2,135,0
133,8/1b2k3/1r2p1p1/2r1nPp1/2BNp2P/1P6/2P5/2K1R1R1 w - - 0 31,50,1,off,d4e6,5,100352,48,hard_time,f5g6,137,2,135,0
133,8/1b2k3/1r2p1p1/2r1nPp1/2BNp2P/1P6/2P5/2K1R1R1 w - - 0 31,50,2,off,d4e6,5,100352,48,hard_time,f5g6,137,2,135,0
133,8/1b2k3/1r2p1p1/2r1nPp1/2BNp2P/1P6/2P5/2K1R1R1 w - - 0 31,100,0,off,d4e6,5,160768,94,hard_time,f5g6,137,2,135,0
133,8/1b2k3/1r2p1p1/2r1nPp1/2BNp2P/1P6/2P5/2K1R1R1 w - - 0 31,100,1,off,d4e6,5,159744,94,hard_time,f5g6,137,2,135,0
133,8/1b2k3/1r2p1p1/2r1nPp1/2BNp2P/1P6/2P5/2K1R1R1 w - - 0 31,100,2,off,d4e6,5,159744,95,hard_time,f5g6,137,2,135,0
133,8/1b2k3/1r2p1p1/2r1nPp1/2BNp2P/1P6/2P5/2K1R1R1 w - - 0 31,250,0,off,d4e6,6,354304,236,hard_time,f5g6,137,2,135,0
133,8/1b2k3/1r2p1p1/2r1nPp1/2BNp2P/1P6/2P5/2K1R1R1 w - - 0 31,250,1,off,d4e6,6,357376,237,hard_time,f5g6,137,2,135,0
133,8/1b2k3/1r2p1p1/2r1nPp1/2BNp2P/1P6/2P5/2K1R1R1 w - - 0 31,250,2,off,d4e6,6,354304,236,hard_time,f5g6,137,2,135,0
133,8/1b2k3/1r2p1p1/2r1nPp1/2BNp2P/1P6/2P5/2K1R1R1 w - - 0 31,500,0,off,d4e6,6,902144,475,hard_time,f5g6,137,2,135,0
133,8/1b2k3/1r2p1p1/2r1nPp1/2BNp2P/1P6/2P5/2K1R1R1 w - - 0 31,500,1,off,d4e6,6,902144,476,hard_time,f5g6,137,2,135,0
133,8/1b2k3/1r2p1p1/2r1nPp1/2BNp2P/1P6/2P5/2K1R1R1 w - - 0 31,500,2,off,d4e6,6,891904,474,hard_time,f5g6,137,2,135,0
133,8/1b2k3/1r2p1p1/2r1nPp1/2BNp2P/1P6/2P5/2K1R1R1 w - - 0 31,1000,0,off,d4e6,7,1956864,950,hard_time,f5g6,137,2,135,0
133,8/1b2k3/1r2p1p1/2r1nPp1/2BNp2P/1P6/2P5/2K1R1R1 w - - 0 31,1000,1,off,d4e6,7,1946624,949,hard_time,f5g6,137,2,135,0
133,8/1b2k3/1r2p1p1/2r1nPp1/2BNp2P/1P6/2P5/2K1R1R1 w - - 0 31,1000,2,off,d4e6,7,1923072,950,hard_time,f5g6,137,2,135,0
133,8/1b2k3/1r2p1p1/2r1nPp1/2BNp2P/1P6/2P5/2K1R1R1 w - - 0 31,2000,0,off,d4e6,7,3293184,1900,hard_time,f5g6,137,2,135,0
133,8/1b2k3/1r2p1p1/2r1nPp1/2BNp2P/1P6/2P5/2K1R1R1 w - - 0 31,2000,1,off,d4e6,7,3295232,1899,hard_time,f5g6,137,2,135,0
133,8/1b2k3/1r2p1p1/2r1nPp1/2BNp2P/1P6/2P5/2K1R1R1 w - - 0 31,2000,2,off,d4e6,7,3264512,1899,hard_time,f5g6,137,2,135,0
